Date,T_DB,T_DP,RH,Atm_Press
2018-10-08 00:00:00,7.2,-3.3,47,86400
2018-10-08 01:00:00,6.7,-2.8,51,86400
2018-10-08 02:00:00,6.1,-0.6,63,86400
2018-10-08 03:00:00,4.4,-1.1,68,86400
2018-10-08 04:00:00,4.4,-1.1,68,86400
2018-10-08 05:00:00,5,0,70,86400
2018-10-08 06:00:00,6.1,-1.1,60,86400
2018-10-08 07:00:00,6.1,-1.1,60,86500
2018-10-08 08:00:00,6.7,-1.1,58,86500
2018-10-08 09:00:00,7.2,-1.1,56,86500
2018-10-08 10:00:00,7.8,-0.6,56,86500
2018-10-08 11:00:00,8.3,-1.1,52,86500
2018-10-08 12:00:00,8.3,-1.1,52,86500
2018-10-08 13:00:00,8.3,-0.6,54,86500
2018-10-08 14:00:00,8.3,-0.6,54,86400
2018-10-08 15:00:00,8.3,-0.6,54,86500
2018-10-08 16:00:00,8.3,-0.6,54,86500
2018-10-08 17:00:00,7.2,0,61,86500
2018-10-08 18:00:00,7.8,0,58,86600
2018-10-08 19:00:00,7.8,0,58,86600
2018-10-08 20:00:00,7.2,1.7,68,86600
2018-10-08 21:00:00,7.2,1.1,66,86600
2018-10-08 22:00:00,7.2,1.7,68,86600
2018-10-08 23:00:00,7.2,1.7,68,86700
2018-10-09 00:00:00,6.7,1.7,71,86700
2018-10-09 01:00:00,5.6,1.7,76,86700
2018-10-09 02:00:00,6.7,2.2,74,86700
2018-10-09 03:00:00,6.7,2.2,74,86700
2018-10-09 04:00:00,6.7,2.2,74,86800
2018-10-09 05:00:00,7.2,2.2,71,86800
2018-10-09 06:00:00,7.2,2.8,74,86900
2018-10-09 07:00:00,6.1,3.3,83,87100
2018-10-09 08:00:00,6.1,3.3,83,87200
2018-10-09 09:00:00,6.1,3.3,83,87200
2018-10-09 10:00:00,6.7,3.9,83,87300
2018-10-09 11:00:00,7.2,3.3,77,87300
2018-10-09 12:00:00,8.3,3.9,74,87200
2018-10-09 13:00:00,8.3,3.3,71,87200
2018-10-09 14:00:00,8.9,3.9,71,87300
2018-10-09 15:00:00,8.9,3.3,69,87300
2018-10-09 16:00:00,8.9,3.3,69,87300
2018-10-09 17:00:00,8.9,2.8,66,87300
2018-10-09 18:00:00,8.9,3.3,69,87300
2018-10-09 19:00:00,8.9,2.8,66,87300
2018-10-09 20:00:00,7.8,2.8,71,87400
2018-10-09 21:00:00,6.7,2.8,77,87400
2018-10-09 22:00:00,5.6,2.8,83,87500
2018-10-09 23:00:00,6.7,2.8,77,87500
2018-10-10 00:00:00,5,1.7,79,87500
2018-10-10 01:00:00,5,2.2,83,87500
2018-10-10 02:00:00,4.4,2.2,86,87500
2018-10-10 03:00:00,4.4,1.7,82,87500
2018-10-10 04:00:00,3.9,1.1,82,87500
2018-10-10 05:00:00,3.9,1.1,82,87500
2018-10-10 06:00:00,3.9,1.1,82,87600
2018-10-10 07:00:00,5,3.3,89,87600
2018-10-10 08:00:00,7.2,3.9,80,87600
2018-10-10 09:00:00,9.4,3.3,66,87600
2018-10-10 10:00:00,11.1,3.3,59,87600
2018-10-10 11:00:00,11.1,3.3,59,87500
2018-10-10 12:00:00,12.8,3.9,55,87500
2018-10-10 13:00:00,12.8,3.3,53,87400
2018-10-10 14:00:00,12.2,3.3,55,87400
2018-10-10 15:00:00,12.2,3.3,55,87300
2018-10-10 16:00:00,11.7,3.3,57,87300
2018-10-10 17:00:00,10.6,4.4,66,87300
2018-10-10 18:00:00,8.9,3.9,71,87200
2018-10-10 19:00:00,7.2,3.3,77,87200
2018-10-10 20:00:00,8.3,3.9,74,87200
2018-10-10 21:00:00,6.7,3.9,83,87200
2018-10-10 22:00:00,7.2,3.9,80,87100
2018-10-10 23:00:00,6.1,3.3,83,87100
2018-10-11 00:00:00,6.1,3.9,86,87200
2018-10-11 01:00:00,7.2,3.9,80,87200
2018-10-11 02:00:00,6.1,3.3,83,87100
2018-10-11 03:00:00,5.6,3.3,86,87100
2018-10-11 04:00:00,6.1,3.9,86,87100
2018-10-11 05:00:00,6.7,3.9,83,87100
2018-10-11 06:00:00,6.7,3.9,83,87100
2018-10-11 07:00:00,7.8,4.4,80,87100
2018-10-11 08:00:00,8.9,5,77,87200
2018-10-11 09:00:00,11.1,5,66,87200
2018-10-11 10:00:00,12.8,5,60,87200
2018-10-11 11:00:00,13.9,5,55,87100
2018-10-11 12:00:00,15.6,5.6,52,87100
2018-10-11 13:00:00,16.1,5.6,50,87100
2018-10-11 14:00:00,16.1,6.1,52,87100
2018-10-11 15:00:00,16.1,5.6,50,87000
2018-10-11 16:00:00,16.1,6.1,52,87000
2018-10-11 17:00:00,12.8,5.6,62,87000
2018-10-11 18:00:00,12.8,4.4,57,87100
2018-10-11 19:00:00,12.8,5,60,87000
2018-10-11 20:00:00,11.7,5,64,87000
2018-10-11 21:00:00,11.7,4.4,62,87000
2018-10-11 22:00:00,12.8,4.4,57,87000
2018-10-11 23:00:00,12.2,4.4,59,87000
2018-10-12 00:00:00,12.8,4.4,57,87000
2018-10-12 01:00:00,12.8,5.6,62,87000
2018-10-12 02:00:00,12.8,5,60,87000
2018-10-12 03:00:00,12.2,5.6,64,86900
2018-10-12 04:00:00,11.7,7.2,74,87100
2018-10-12 05:00:00,11.1,7.8,80,87100
2018-10-12 06:00:00,11.7,7.8,77,87100
2018-10-12 07:00:00,11.1,7.8,80,87100
2018-10-12 08:00:00,12.8,7.8,72,87200
2018-10-12 09:00:00,13.3,7.2,67,87200
2018-10-12 10:00:00,14.4,4.4,51,87300
2018-10-12 11:00:00,13.3,6.7,64,87300
2018-10-12 12:00:00,11.7,5,64,87300
2018-10-12 13:00:00,12.2,3.9,57,87300
2018-10-12 14:00:00,12.8,3.3,53,87300
2018-10-12 15:00:00,11.7,3.3,57,87300
2018-10-12 16:00:00,11.7,1.7,51,87300
2018-10-12 17:00:00,11.1,1.7,53,87300
2018-10-12 18:00:00,10,2.8,61,87400
2018-10-12 19:00:00,9.4,2.2,61,87400
2018-10-12 20:00:00,8.9,2.8,66,87400
2018-10-12 21:00:00,8.3,0.6,58,87500
2018-10-12 22:00:00,8.3,0.6,58,87500
2018-10-12 23:00:00,7.8,1.7,66,87500
2018-10-13 00:00:00,7.2,1.7,68,87500
2018-10-13 01:00:00,7.8,1.7,66,87500
2018-10-13 02:00:00,5.6,0.6,71,87500
2018-10-13 03:00:00,5.6,0.6,71,87500
2018-10-13 04:00:00,5,0.6,73,87600
2018-10-13 05:00:00,3.9,0,76,87600
2018-10-13 06:00:00,3.9,0,76,87600
2018-10-13 07:00:00,5,1.1,76,87700
2018-10-13 08:00:00,8.3,1.1,61,87700
2018-10-13 09:00:00,10.6,-0.6,47,87700
2018-10-13 10:00:00,11.1,0,47,87700
2018-10-13 11:00:00,12.2,0.6,45,87600
2018-10-13 12:00:00,11.7,-1.1,42,87600
2018-10-13 13:00:00,12.2,-1.7,38,87600
2018-10-13 14:00:00,12.8,-3.9,31,87600
2018-10-13 15:00:00,12.8,-7.2,24,87600
2018-10-13 16:00:00,12.8,-6.7,25,87600
2018-10-13 17:00:00,10.6,-3.9,36,87600
2018-10-13 18:00:00,7.8,-2.2,50,87600
2018-10-13 19:00:00,6.7,-1.1,58,87700
2018-10-13 20:00:00,6.1,-1.7,58,87700
2018-10-13 21:00:00,5,-1.7,62,87700
2018-10-13 22:00:00,4.4,-2.2,62,87800
2018-10-13 23:00:00,3.9,-2.2,65,87800
2018-10-14 00:00:00,3.3,-2.2,67,87800
2018-10-14 01:00:00,1.7,-2.2,76,87800
2018-10-14 02:00:00,1.7,-2.2,76,87900
2018-10-14 03:00:00,1.1,-2.8,76,87900
2018-10-14 04:00:00,1.1,-2.8,76,87900
2018-10-14 05:00:00,1.1,-2.8,76,87900
2018-10-14 06:00:00,1.1,-2.8,76,88000
2018-10-14 07:00:00,4.4,-1.7,65,88000
2018-10-14 08:00:00,7.2,0,61,88100
2018-10-14 09:00:00,10,0,50,88100
2018-10-14 10:00:00,11.7,-2.2,38,88100
2018-10-14 11:00:00,12.8,-1.1,39,88100
2018-10-14 12:00:00,12.8,-1.7,37,88000
2018-10-14 13:00:00,13.9,-2.8,32,88000
2018-10-14 14:00:00,13.9,-4.4,28,88000
2018-10-14 15:00:00,13.9,-2.8,32,88000
2018-10-14 16:00:00,12.2,-1.7,38,88000
2018-10-14 17:00:00,9.4,-2.2,44,88000
2018-10-14 18:00:00,9.4,-1.7,46,88000
2018-10-14 19:00:00,7.2,0.6,63,88000
2018-10-14 20:00:00,7.2,-1.7,54,88000
2018-10-14 21:00:00,6.7,-1.1,58,88000
2018-10-14 22:00:00,5.6,-1.1,63,88000
2018-10-14 23:00:00,5.6,-2.2,58,88000
2018-10-15 00:00:00,5,-2.2,60,88000
2018-10-15 01:00:00,5,-1.1,65,88000
2018-10-15 02:00:00,3.3,-1.1,73,88000
2018-10-15 03:00:00,3.9,-1.1,70,88000
2018-10-15 04:00:00,4.4,-1.1,68,88000
2018-10-15 05:00:00,4.4,-1.7,65,88000
2018-10-15 06:00:00,3.9,-1.1,70,88000
2018-10-15 07:00:00,5.6,0,68,88000
2018-10-15 08:00:00,8.3,1.1,61,88100
2018-10-15 09:00:00,11.1,1.7,53,88100
2018-10-15 10:00:00,13.9,-1.1,36,88100
2018-10-15 11:00:00,15.6,-2.2,30,88000
2018-10-15 12:00:00,16.1,1.1,37,88000
2018-10-15 13:00:00,16.7,-1.1,30,87900
2018-10-15 14:00:00,16.7,-2.2,28,87900
2018-10-15 15:00:00,16.7,-2.8,27,87900
2018-10-15 16:00:00,16.1,-3.3,26,87800
2018-10-15 17:00:00,13.3,3.3,51,87800
2018-10-15 18:00:00,9.4,2.2,61,87800
2018-10-15 19:00:00,10,3.3,64,87800
2018-10-15 20:00:00,8.3,3.3,71,87700
2018-10-15 21:00:00,7.2,2.8,74,87700
2018-10-15 22:00:00,6.1,1.1,71,87700
2018-10-15 23:00:00,6.1,0,65,87600
2018-10-16 00:00:00,5.6,0.6,71,87600
2018-10-16 01:00:00,6.1,0.6,68,87600
2018-10-16 02:00:00,6.7,0.6,65,87500
2018-10-16 03:00:00,5.6,0,68,87500
2018-10-16 04:00:00,5,0.6,73,87400
2018-10-16 05:00:00,4.4,0.6,76,87400
2018-10-16 06:00:00,4.4,0.6,76,87400
2018-10-16 07:00:00,7.2,2.2,71,87400
2018-10-16 08:00:00,10.6,3.3,61,87300
2018-10-16 09:00:00,13.9,2.8,47,87300
2018-10-16 10:00:00,15.6,2.8,43,87200
2018-10-16 11:00:00,17.8,2.2,36,87100
2018-10-16 12:00:00,17.2,4.4,43,87100
2018-10-16 13:00:00,18.3,3.3,37,87000
2018-10-16 14:00:00,19.4,3.3,35,86900
2018-10-16 15:00:00,19.4,3.3,35,86900
2018-10-16 16:00:00,18.9,2.8,34,86900
2018-10-16 17:00:00,15,3.3,46,86800
2018-10-16 18:00:00,11.7,6.1,69,86800
2018-10-16 19:00:00,10.6,5.6,72,86800
2018-10-16 20:00:00,10,4.4,69,86800
2018-10-16 21:00:00,10,3.3,64,86900
2018-10-16 22:00:00,12.2,5,62,87000
2018-10-16 23:00:00,9.4,3.3,66,87000
2018-10-17 00:00:00,6.7,3.3,80,87000
2018-10-17 01:00:00,6.7,2.2,74,87000
2018-10-17 02:00:00,6.1,1.7,74,87100
2018-10-17 03:00:00,5,2.2,83,87100
2018-10-17 04:00:00,5.6,1.7,76,87100
2018-10-17 05:00:00,5,2.2,83,87100
2018-10-17 06:00:00,5,1.1,76,87100
2018-10-17 07:00:00,7.2,2.8,74,87200
2018-10-17 08:00:00,11.1,3.3,59,87300
2018-10-17 09:00:00,13.9,3.9,51,87300
2018-10-17 10:00:00,15.6,4.4,48,87300
2018-10-17 11:00:00,15.6,6.1,54,87300
2018-10-17 12:00:00,16.7,3.9,43,87300
2018-10-17 13:00:00,17.2,3.3,40,87200
2018-10-17 14:00:00,17.8,2.8,37,87200
2018-10-17 15:00:00,17.8,1.7,34,87200
2018-10-17 16:00:00,16.7,1.1,35,87200
2018-10-17 17:00:00,13.3,4.4,55,87200
2018-10-17 18:00:00,11.1,4.4,64,87300
2018-10-17 19:00:00,8.9,3.3,69,87300
2018-10-17 20:00:00,9.4,2.8,64,87300
2018-10-17 21:00:00,7.8,2.8,71,87400
2018-10-17 22:00:00,7.8,2.2,68,87400
2018-10-17 23:00:00,6.1,1.7,74,87500
2018-10-18 00:00:00,5.6,0.6,71,87500
2018-10-18 01:00:00,4.4,0.6,76,87500
2018-10-18 02:00:00,4.4,0.6,76,87600
2018-10-18 03:00:00,4.4,0,73,87600
2018-10-18 04:00:00,3.9,-0.6,73,87600
2018-10-18 05:00:00,3.3,-0.6,76,87700
2018-10-18 06:00:00,2.8,-0.6,79,87700
2018-10-18 07:00:00,5.6,1.1,73,87800
2018-10-18 08:00:00,9.4,2.2,61,87800
2018-10-18 09:00:00,12.8,2.8,51,87800
2018-10-18 10:00:00,14.4,3.3,48,87800
2018-10-18 11:00:00,15.6,3.3,44,87800
2018-10-18 12:00:00,16.7,3.9,43,87700
2018-10-18 13:00:00,17.2,3.9,41,87700
2018-10-18 14:00:00,17.2,0.6,33,87700
2018-10-18 15:00:00,17.2,2.8,38,87700
2018-10-18 16:00:00,16.1,3.9,44,87700
2018-10-18 17:00:00,13.3,5.6,60,87700
2018-10-18 18:00:00,10,4.4,69,87700
2018-10-18 19:00:00,10.6,4.4,66,87700
2018-10-18 20:00:00,8.3,4.4,77,87700
2018-10-18 21:00:00,7.8,3.3,74,87800
2018-10-18 22:00:00,7.8,2.8,71,87800
2018-10-18 23:00:00,7.2,1.7,68,87800
2018-10-19 00:00:00,6.1,1.1,71,87800
2018-10-19 01:00:00,6.1,1.7,74,87800
2018-10-19 02:00:00,7.2,1.7,68,87800
2018-10-19 03:00:00,6.7,1.1,68,87800
2018-10-19 04:00:00,6.7,1.1,68,87800
2018-10-19 05:00:00,6.7,1.7,71,87800
2018-10-19 06:00:00,6.1,1.7,74,87800
2018-10-19 07:00:00,7.8,2.8,71,87800
2018-10-19 08:00:00,11.7,3.3,57,87800
2018-10-19 09:00:00,14.4,3.9,49,87800
2018-10-19 10:00:00,16.1,2.2,40,87800
2018-10-19 11:00:00,18.3,2.8,36,87700
2018-10-19 12:00:00,19.4,2.8,33,87600
2018-10-19 13:00:00,20.6,3.3,32,87500
2018-10-19 14:00:00,20.6,3.9,34,87500
2018-10-19 15:00:00,20.6,2.2,30,87400
2018-10-19 16:00:00,18.3,5,42,87400
2018-10-19 17:00:00,14.4,7.2,62,87400
2018-10-19 18:00:00,13.3,4.4,55,87400
2018-10-19 19:00:00,11.1,4.4,64,87400
2018-10-19 20:00:00,10,4.4,69,87400
2018-10-19 21:00:00,8.3,2.8,68,87400
2018-10-19 22:00:00,8.3,2.8,68,87400
2018-10-19 23:00:00,8.9,2.2,63,87300
2018-10-20 00:00:00,8.3,2.2,66,87300
2018-10-20 01:00:00,12.8,2.2,49,87300
2018-10-20 02:00:00,11.1,1.1,51,87300
2018-10-20 03:00:00,10.6,1.7,55,87300
2018-10-20 04:00:00,10.6,1.7,55,87300
2018-10-20 05:00:00,11.1,1.7,53,87300
2018-10-20 06:00:00,11.7,1.1,49,87300
2018-10-20 07:00:00,13.3,2.8,49,87400
2018-10-20 08:00:00,14.4,3.3,48,87400
2018-10-20 09:00:00,17.2,3.3,40,87300
2018-10-20 10:00:00,18.3,3.3,37,87300
2018-10-20 11:00:00,21.1,2.2,29,87200
2018-10-20 12:00:00,21.7,0.6,25,87100
2018-10-20 13:00:00,23.3,0.6,22,87000
2018-10-20 14:00:00,21.7,-0.6,23,87000
2018-10-20 15:00:00,22.8,0,22,86900
2018-10-20 16:00:00,20.6,-0.6,24,86900
2018-10-20 17:00:00,17.8,-1.1,28,86800
2018-10-20 18:00:00,15.6,0,35,86800
2018-10-20 19:00:00,15,0.6,38,86800
2018-10-20 20:00:00,16.7,0.6,34,86800
2018-10-20 21:00:00,15,2.2,42,86800
2018-10-20 22:00:00,15.6,4.4,48,86700
2018-10-20 23:00:00,15,3.3,46,86700
2018-10-21 00:00:00,13.9,3.9,51,86700
2018-10-21 01:00:00,15,3.3,46,86600
2018-10-21 02:00:00,16.1,2.2,40,86500
2018-10-21 03:00:00,14.4,2.8,46,86500
2018-10-21 04:00:00,14.4,2.8,46,86500
2018-10-21 05:00:00,15.6,2.8,43,86400
2018-10-21 06:00:00,16.7,1.7,37,86400
2018-10-21 07:00:00,15.6,2.2,41,86300
2018-10-21 08:00:00,16.7,2.8,40,86400
2018-10-21 09:00:00,18.9,3.3,36,86300
2018-10-21 10:00:00,19.4,2.8,33,86300
2018-10-21 11:00:00,21.1,2.8,30,86200
2018-10-21 12:00:00,21.1,1.1,27,86000
2018-10-21 13:00:00,21.1,1.7,28,86000
2018-10-21 14:00:00,21.1,0.6,26,86000
2018-10-21 15:00:00,21.1,1.1,27,85900
2018-10-21 16:00:00,20.6,1.1,28,85800
2018-10-21 17:00:00,20,1.1,29,85800
2018-10-21 18:00:00,20.6,-2.2,22,85800
2018-10-21 19:00:00,12.8,3.3,53,86000
2018-10-21 20:00:00,11.1,5.6,69,86200
2018-10-21 21:00:00,9.4,3.9,69,86300
2018-10-21 22:00:00,7.2,3.9,80,86400
2018-10-21 23:00:00,5.6,2.8,83,86500
2018-10-22 00:00:00,4.4,1.7,82,86600
2018-10-22 01:00:00,4.4,1.7,82,86600
2018-10-22 02:00:00,4.4,2.2,86,86700
2018-10-22 03:00:00,3.9,1.7,86,86800
2018-10-22 04:00:00,3.3,1.1,86,86800
2018-10-22 05:00:00,3.3,1.1,86,86900
2018-10-22 06:00:00,3.3,1.1,86,87000
2018-10-22 07:00:00,5,2.2,83,87100
2018-10-22 08:00:00,5.6,1.7,76,87100
2018-10-22 09:00:00,7.8,2.8,71,87100
2018-10-22 10:00:00,8.9,1.7,61,87000
2018-10-22 11:00:00,10,1.1,54,87000
2018-10-22 12:00:00,11.1,1.1,51,86900
2018-10-22 13:00:00,11.1,-0.6,45,86900
2018-10-22 14:00:00,11.7,-0.6,43,86900
2018-10-22 15:00:00,11.7,-0.6,43,86900
2018-10-22 16:00:00,11.7,-1.1,42,86900
2018-10-22 17:00:00,10.6,-0.6,47,86900
2018-10-22 18:00:00,10.6,0,48,87000
2018-10-22 19:00:00,11.1,1.1,51,87100
2018-10-22 20:00:00,10,3.9,66,87100
2018-10-22 21:00:00,9.4,4.4,71,87100
2018-10-22 22:00:00,8.9,4.4,74,87100
2018-10-22 23:00:00,8.9,3.9,71,87000
2018-10-23 00:00:00,9.4,3.3,66,87000
2018-10-23 01:00:00,9.4,3.3,66,87000
2018-10-23 02:00:00,10.6,2.8,59,87000
2018-10-23 03:00:00,11.1,2.2,55,87000
2018-10-23 04:00:00,11.7,2.2,53,87000
2018-10-23 05:00:00,11.7,1.7,51,87100
2018-10-23 06:00:00,11.7,2.2,53,87100
2018-10-23 07:00:00,11.1,2.2,55,87200
2018-10-23 08:00:00,11.7,2.2,53,87300
2018-10-23 09:00:00,12.2,2.2,51,87300
2018-10-23 10:00:00,13.3,1.7,45,87300
2018-10-23 11:00:00,13.9,2.2,46,87300
2018-10-23 12:00:00,15.6,3.3,44,87300
2018-10-23 13:00:00,15.6,3.3,44,87300
2018-10-23 14:00:00,17.2,2.8,38,87300
2018-10-23 15:00:00,17.2,3.9,41,87300
2018-10-23 16:00:00,17.2,3.9,41,87300
2018-10-23 17:00:00,15.6,3.9,46,87400
2018-10-23 18:00:00,13.3,4.4,55,87400
2018-10-23 19:00:00,13.3,3.9,53,87500
2018-10-23 20:00:00,10,5,71,87500
2018-10-23 21:00:00,10.6,5.6,72,87500
2018-10-23 22:00:00,11.1,5.6,69,87500
2018-10-23 23:00:00,11.1,6.1,72,87600
2018-10-24 00:00:00,10.6,5.6,72,87600
2018-10-24 01:00:00,9.4,5,74,87600
2018-10-24 02:00:00,10,5,71,87600
2018-10-24 03:00:00,8.9,5,77,87700
2018-10-24 04:00:00,8.9,4.4,74,87700
2018-10-24 05:00:00,8.9,3.9,71,87700
2018-10-24 06:00:00,7.8,3.9,77,87700
2018-10-24 07:00:00,10,4.4,69,87800
2018-10-24 08:00:00,12.8,5.6,62,87900
2018-10-24 09:00:00,15,5.6,54,87900
2018-10-24 10:00:00,16.7,5.6,48,87800
2018-10-24 11:00:00,17.8,5.6,45,87800
2018-10-24 12:00:00,20,5.6,39,87700
2018-10-24 13:00:00,21.1,5.6,36,87600
2018-10-24 14:00:00,21.1,8.9,46,87600
2018-10-24 15:00:00,20,10.6,55,87500
2018-10-24 16:00:00,18.9,8.9,53,87500
2018-10-24 17:00:00,15,7.2,60,87500
2018-10-24 18:00:00,13.3,7.8,69,87500
2018-10-24 19:00:00,12.2,7.8,75,87500
2018-10-24 20:00:00,11.7,5.6,66,87500
2018-10-24 21:00:00,11.1,5.6,69,87500
2018-10-24 22:00:00,10.6,4.4,66,87500
2018-10-24 23:00:00,11.7,5,64,87400
2018-10-25 00:00:00,13.9,3.9,51,87400
2018-10-25 01:00:00,12.8,3.9,55,87400
2018-10-25 02:00:00,13.3,3.9,53,87400
2018-10-25 03:00:00,12.8,3.3,53,87300
2018-10-25 04:00:00,11.1,3.3,59,87300
2018-10-25 05:00:00,11.1,3.3,59,87400
2018-10-25 06:00:00,10,3.3,64,87300
2018-10-25 07:00:00,11.7,3.9,59,87400
2018-10-25 08:00:00,15,5.6,54,87400
2018-10-25 09:00:00,16.7,6.1,50,87400
2018-10-25 10:00:00,18.9,6.7,45,87300
2018-10-25 11:00:00,20.6,6.1,39,87300
2018-10-25 12:00:00,20.6,6.7,41,87200
2018-10-25 13:00:00,20,7.2,44,87200
2018-10-25 14:00:00,20.6,7.8,44,87100
2018-10-25 15:00:00,18.9,6.7,45,87100
2018-10-25 16:00:00,17.2,5.6,46,87100
2018-10-25 17:00:00,13.3,7.8,69,87100
2018-10-25 18:00:00,14.4,7.2,62,87100
2018-10-25 19:00:00,12.8,7.2,69,87200
2018-10-25 20:00:00,12.2,6.7,69,87200
2018-10-25 21:00:00,11.1,8.3,83,87300
2018-10-25 22:00:00,10,7.2,83,87300
2018-10-25 23:00:00,9.4,6.7,83,87300
2018-10-26 00:00:00,9.4,6.7,83,87300
2018-10-26 01:00:00,8.9,6.1,83,87400
2018-10-26 02:00:00,8.3,5.6,83,87400
2018-10-26 03:00:00,7.2,4.4,83,87400
2018-10-26 04:00:00,7.2,4.4,83,87400
2018-10-26 05:00:00,6.7,3.9,83,87400
2018-10-26 06:00:00,6.1,3.9,86,87400
2018-10-26 07:00:00,7.8,4.4,80,87500
2018-10-26 08:00:00,10.6,6.7,77,87600
2018-10-26 09:00:00,13.3,6.1,62,87600
2018-10-26 10:00:00,16.1,5,48,87600
2018-10-26 11:00:00,17.2,7.8,54,87500
2018-10-26 12:00:00,17.8,7.2,50,87500
2018-10-26 13:00:00,17.8,7.2,50,87400
2018-10-26 14:00:00,18.3,7.8,50,87400
2018-10-26 15:00:00,17.8,7.2,50,87400
2018-10-26 16:00:00,16.7,7.8,56,87400
2018-10-26 17:00:00,13.3,8.3,72,87400
2018-10-26 18:00:00,11.7,7.8,77,87400
2018-10-26 19:00:00,10.6,7.2,80,87500
2018-10-26 20:00:00,10,6.7,80,87500
2018-10-26 21:00:00,9.4,6.1,80,87500
2018-10-26 22:00:00,9.4,6.1,80,87500
2018-10-26 23:00:00,8.3,5.6,83,87500
2018-10-27 00:00:00,9.4,5,74,87500
2018-10-27 01:00:00,8.3,4.4,77,87500
2018-10-27 02:00:00,8.9,4.4,74,87500
2018-10-27 03:00:00,7.8,3.9,77,87500
2018-10-27 04:00:00,7.2,3.9,80,87500
2018-10-27 05:00:00,7.2,3.9,80,87500
2018-10-27 06:00:00,8.3,3.9,74,87500
2018-10-27 07:00:00,9.4,4.4,71,87600
2018-10-27 08:00:00,11.7,7.2,74,87600
2018-10-27 09:00:00,13.9,9.4,75,87600
2018-10-27 10:00:00,16.7,7.8,56,87600
2018-10-27 11:00:00,18.9,7.8,49,87500
2018-10-27 12:00:00,20,10.6,55,87500
2018-10-27 13:00:00,20,8.3,47,87400
2018-10-27 14:00:00,20.6,8.3,46,87300
2018-10-27 15:00:00,20.6,7.2,42,87300
2018-10-27 16:00:00,20.6,7.2,42,87200
2018-10-27 17:00:00,15.6,10,70,87200
2018-10-27 18:00:00,13.3,8.9,75,87200
2018-10-27 19:00:00,11.7,8.3,80,87100
2018-10-27 20:00:00,12.8,7.8,72,87100
2018-10-27 21:00:00,13.3,5.6,60,87200
2018-10-27 22:00:00,14.4,5,53,87200
2018-10-27 23:00:00,15.6,3.3,44,87100
2018-10-28 00:00:00,13.9,4.4,53,87100
2018-10-28 01:00:00,14.4,4.4,51,87100
2018-10-28 02:00:00,13.9,4.4,53,87100
2018-10-28 03:00:00,13.3,3.9,53,87000
2018-10-28 04:00:00,13.3,3.9,53,87100
2018-10-28 05:00:00,13.9,3.3,49,87100
2018-10-28 06:00:00,12.2,3.3,55,87100
2018-10-28 07:00:00,13.9,4.4,53,87100
2018-10-28 08:00:00,17.2,5,45,87200
2018-10-28 09:00:00,20,4.4,36,87200
2018-10-28 10:00:00,21.7,4.4,33,87200
2018-10-28 11:00:00,21.7,2.8,29,87200
2018-10-28 12:00:00,21.7,2.8,29,87100
2018-10-28 13:00:00,21.7,2.8,29,87100
2018-10-28 14:00:00,21.7,2.8,29,87100
2018-10-28 15:00:00,20.6,1.7,29,87100
2018-10-28 16:00:00,18.9,5,40,87200
2018-10-28 17:00:00,16.7,5.6,48,87200
2018-10-28 18:00:00,14.4,4.4,51,87200
2018-10-28 19:00:00,12.2,3.9,57,87300
2018-10-28 20:00:00,11.1,3.3,59,87300
2018-10-28 21:00:00,11.1,2.8,57,87300
2018-10-28 22:00:00,10,1.7,57,87400
2018-10-28 23:00:00,8.3,2.8,68,87400
2018-10-29 00:00:00,6.7,2.8,77,87500
2018-10-29 01:00:00,6.7,2.8,77,87500
2018-10-29 02:00:00,7.2,2.2,71,87500
2018-10-29 03:00:00,6.7,2.8,77,87500
2018-10-29 04:00:00,5.6,1.7,76,87600
2018-10-29 05:00:00,6.1,2.2,76,87600
2018-10-29 06:00:00,5,1.7,79,87600
2018-10-29 07:00:00,6.7,2.2,74,87600
2018-10-29 08:00:00,10,3.9,66,87600
2018-10-29 09:00:00,13.3,5,57,87600
2018-10-29 10:00:00,14.4,5,53,87600
2018-10-29 11:00:00,16.1,5.6,50,87500
2018-10-29 12:00:00,17.2,6.7,50,87500
2018-10-29 13:00:00,17.2,4.4,43,87400
2018-10-29 14:00:00,17.2,6.1,48,87400
2018-10-29 15:00:00,17.2,5,45,87400
2018-10-29 16:00:00,15.6,5.6,52,87300
2018-10-29 17:00:00,12.8,6.1,64,87300
2018-10-29 18:00:00,10,5.6,74,87300
2018-10-29 19:00:00,10.6,6.1,74,87300
2018-10-29 20:00:00,8.9,5.6,80,87300
2018-10-29 21:00:00,8.9,5.6,80,87300
2018-10-29 22:00:00,9.4,4.4,71,87300
2018-10-29 23:00:00,8.3,3.9,74,87300
2018-10-30 00:00:00,8.3,3.9,74,87300
2018-10-30 01:00:00,6.7,3.3,80,87200
2018-10-30 02:00:00,6.1,2.8,80,87200
2018-10-30 03:00:00,8.9,3.9,71,87100
2018-10-30 04:00:00,8.9,3.3,69,87100
2018-10-30 05:00:00,10.6,3.9,64,87100
2018-10-30 06:00:00,10,4.4,69,87100
2018-10-30 07:00:00,11.7,4.4,62,87000
2018-10-30 08:00:00,14.4,5,53,87000
2018-10-30 09:00:00,16.1,6.1,52,87000
2018-10-30 10:00:00,18.3,5.6,43,86900
2018-10-30 11:00:00,19.4,8.3,49,86900
2018-10-30 12:00:00,17.2,8.3,56,86700
