ts,Received kWh,Occupancy
20/03/2018 07:15 pm,14.3125,0.7979094077
20/03/2018 07:30 pm,14.9375,0.8327526132
20/03/2018 07:45 pm,15.8125,0.881533101
20/03/2018 08:00 pm,15.1875,0.8466898955
20/03/2018 08:15 pm,14.6875,0.818815331
20/03/2018 08:30 pm,13.5,0.7526132404
20/03/2018 08:45 pm,13.0625,0.7282229965
20/03/2018 09:00 pm,13.25,0.7386759582
20/03/2018 09:15 pm,13.5625,0.756097561
20/03/2018 09:30 pm,13.3125,0.7421602787
20/03/2018 09:45 pm,13.125,0.7317073171
20/03/2018 10:00 pm,13.25,0.7386759582
20/03/2018 10:15 pm,13.5,0.7526132404
20/03/2018 10:30 pm,13.6875,0.7630662021
20/03/2018 10:45 pm,13.6875,0.7630662021
20/03/2018 11:00 pm,13.5,0.7526132404
20/03/2018 11:15 pm,13.5,0.7526132404
20/03/2018 11:30 pm,13.9375,0.7770034843
20/03/2018 11:45 pm,13.5625,0.756097561
21/03/2018 12:00 am,12.8125,0.7142857143
21/03/2018 12:15 am,12.875,0.7177700348
21/03/2018 12:30 am,12.75,0.7108013937
21/03/2018 12:45 am,12.75,0.7108013937
21/03/2018 01:00 am,12.9375,0.7212543554
21/03/2018 01:15 am,12.75,0.7108013937
21/03/2018 01:30 am,12.6875,0.7073170732
21/03/2018 01:45 am,12.125,0.6759581882
21/03/2018 02:00 am,12.4375,0.6933797909
21/03/2018 02:15 am,11.9375,0.6655052265
21/03/2018 02:30 am,12.0625,0.6724738676
21/03/2018 02:45 am,11.6875,0.2
21/03/2018 03:00 am,12.0625,0.6724738676
21/03/2018 03:15 am,12,0.668989547
21/03/2018 03:30 am,11.5,0.2
21/03/2018 03:45 am,11.75,0.2
21/03/2018 04:00 am,12.25,0.6829268293
21/03/2018 04:15 am,11.375,0.2
21/03/2018 04:30 am,11.6875,0.2
21/03/2018 04:45 am,11.8125,0.2
21/03/2018 05:00 am,12,0.668989547
21/03/2018 05:15 am,11.6875,0.2
21/03/2018 05:30 am,11.875,0.2
21/03/2018 05:45 am,11.875,0.2
21/03/2018 06:00 am,11.75,0.2
21/03/2018 06:15 am,11.75,0.2
21/03/2018 06:30 am,12.9375,0.7212543554
21/03/2018 06:45 am,13.875,0.7735191638
21/03/2018 07:00 am,15.0625,0.8397212544
21/03/2018 07:15 am,14.375,0.8013937282
21/03/2018 07:30 am,14.5625,0.8118466899
21/03/2018 07:45 am,14,0.7804878049
21/03/2018 08:00 am,13.625,0.7595818815
21/03/2018 08:15 am,13.5625,0.756097561
21/03/2018 08:30 am,13.1875,0.7351916376
21/03/2018 08:45 am,13.375,0.7456445993
21/03/2018 09:00 am,14.5,0.8083623693
21/03/2018 09:15 am,14.375,0.8013937282
21/03/2018 09:30 am,14.3125,0.7979094077
21/03/2018 09:45 am,14,0.7804878049
21/03/2018 10:00 am,14.8125,0.8257839721
21/03/2018 10:15 am,14.1875,0.7909407666
21/03/2018 10:30 am,13.6875,0.7630662021
21/03/2018 10:45 am,14.5625,0.8118466899
21/03/2018 11:00 am,13.9375,0.7770034843
21/03/2018 11:15 am,14.0625,0.7839721254
21/03/2018 11:30 am,14,0.7804878049
21/03/2018 11:45 am,13.875,0.7735191638
21/03/2018 12:00 pm,14.4375,0.8048780488
21/03/2018 12:15 pm,13.625,0.7595818815
21/03/2018 12:30 pm,13.9375,0.7770034843
21/03/2018 12:45 pm,14.5625,0.8118466899
21/03/2018 01:00 pm,14.1875,0.7909407666
21/03/2018 01:15 pm,14.4375,0.8048780488
21/03/2018 01:30 pm,14.5,0.8083623693
21/03/2018 01:45 pm,14.25,0.7944250871
21/03/2018 02:00 pm,14.25,0.7944250871
21/03/2018 02:15 pm,14.875,0.8292682927
21/03/2018 02:30 pm,14.375,0.8013937282
21/03/2018 02:45 pm,14.25,0.7944250871
21/03/2018 03:00 pm,15.25,0.850174216
21/03/2018 03:15 pm,14.3125,0.7979094077
21/03/2018 03:30 pm,14.875,0.8292682927
21/03/2018 03:45 pm,14.75,0.8222996516
21/03/2018 04:00 pm,14.5,0.8083623693
21/03/2018 04:15 pm,14.125,0.787456446
21/03/2018 04:30 pm,14.125,0.787456446
21/03/2018 04:45 pm,14.625,0.8153310105
21/03/2018 05:00 pm,15,0.8362369338
21/03/2018 05:15 pm,14.75,0.8222996516
21/03/2018 05:30 pm,14.875,0.8292682927
21/03/2018 05:45 pm,15.0625,0.8397212544
21/03/2018 06:00 pm,15,0.8362369338
21/03/2018 06:15 pm,15,0.8362369338
21/03/2018 06:30 pm,15.25,0.850174216
21/03/2018 06:45 pm,15.1875,0.8466898955
21/03/2018 07:00 pm,14.625,0.8153310105
21/03/2018 07:15 pm,14.6875,0.818815331
21/03/2018 07:30 pm,14.875,0.8292682927
21/03/2018 07:45 pm,15,0.8362369338
21/03/2018 08:00 pm,14.1875,0.7909407666
21/03/2018 08:15 pm,15.0625,0.8397212544
21/03/2018 08:30 pm,15.0625,0.8397212544
21/03/2018 08:45 pm,14.1875,0.7909407666
21/03/2018 09:00 pm,14.0625,0.7839721254
21/03/2018 09:15 pm,13.375,0.7456445993
21/03/2018 09:30 pm,13.875,0.7735191638
21/03/2018 09:45 pm,14.5625,0.8118466899
21/03/2018 10:00 pm,13.875,0.7735191638
21/03/2018 10:15 pm,13.3125,0.7421602787
21/03/2018 10:30 pm,13.4375,0.7491289199
21/03/2018 10:45 pm,13.6875,0.7630662021
21/03/2018 11:00 pm,13.5,0.7526132404
21/03/2018 11:15 pm,14,0.7804878049
21/03/2018 11:30 pm,14,0.7804878049
21/03/2018 11:45 pm,13.0625,0.7282229965
22/03/2018 12:00 am,13.4375,0.7491289199
22/03/2018 12:15 am,12.875,0.7177700348
22/03/2018 12:30 am,13.1875,0.7351916376
22/03/2018 12:45 am,12.5,0.6968641115
22/03/2018 01:00 am,12.75,0.7108013937
22/03/2018 01:15 am,12.25,0.6829268293
22/03/2018 01:30 am,12.0625,0.6724738676
22/03/2018 01:45 am,12.0625,0.6724738676
22/03/2018 02:00 am,12.4375,0.6933797909
22/03/2018 02:15 am,12.3125,0.6864111498
22/03/2018 02:30 am,11.9375,0.6655052265
22/03/2018 02:45 am,12.5625,0.7003484321
22/03/2018 03:00 am,12.0625,0.6724738676
22/03/2018 03:15 am,12.0625,0.6724738676
22/03/2018 03:30 am,12.0625,0.6724738676
22/03/2018 03:45 am,11.8125,0.2
22/03/2018 04:00 am,11.5,0.2
22/03/2018 04:15 am,11.75,0.2
22/03/2018 04:30 am,11.625,0.2
22/03/2018 04:45 am,11.6875,0.2
22/03/2018 05:00 am,11.9375,0.6655052265
22/03/2018 05:15 am,12.5,0.6968641115
22/03/2018 05:30 am,12,0.668989547
22/03/2018 05:45 am,11.875,0.2
22/03/2018 06:00 am,11.75,0.2
22/03/2018 06:15 am,11.9375,0.6655052265
22/03/2018 06:30 am,12.25,0.6829268293
22/03/2018 06:45 am,12.75,0.7108013937
22/03/2018 07:00 am,12.1875,0.6794425087
22/03/2018 07:15 am,14.75,0.8222996516
22/03/2018 07:30 am,13.6875,0.7630662021
22/03/2018 07:45 am,13.3125,0.7421602787
22/03/2018 08:00 am,13.375,0.7456445993
22/03/2018 08:15 am,13.8125,0.7700348432
22/03/2018 08:30 am,13.6875,0.7630662021
22/03/2018 08:45 am,13.75,0.7665505226
22/03/2018 09:00 am,14.375,0.8013937282
22/03/2018 09:15 am,14,0.7804878049
22/03/2018 09:30 am,15.25,0.850174216
22/03/2018 09:45 am,15,0.8362369338
22/03/2018 10:00 am,14.625,0.8153310105
22/03/2018 10:15 am,14.9375,0.8327526132
22/03/2018 10:30 am,14.3125,0.7979094077
22/03/2018 10:45 am,14.125,0.787456446
22/03/2018 11:00 am,13.875,0.7735191638
22/03/2018 11:15 am,14.25,0.7944250871
22/03/2018 11:30 am,13.4375,0.7491289199
22/03/2018 11:45 am,13.625,0.7595818815
22/03/2018 12:00 pm,13.9375,0.7770034843
22/03/2018 12:15 pm,13.375,0.7456445993
22/03/2018 12:30 pm,14.3125,0.7979094077
22/03/2018 12:45 pm,14.625,0.8153310105
22/03/2018 01:00 pm,14.9375,0.8327526132
22/03/2018 01:15 pm,14.9375,0.8327526132
22/03/2018 01:30 pm,14.8125,0.8257839721
22/03/2018 01:45 pm,14.875,0.8292682927
22/03/2018 02:00 pm,14.625,0.8153310105
22/03/2018 02:15 pm,15.0625,0.8397212544
22/03/2018 02:30 pm,15.625,0.8710801394
22/03/2018 02:45 pm,15.4375,0.8606271777
22/03/2018 03:00 pm,15.9375,0.8885017422
22/03/2018 03:15 pm,14.25,0.7944250871
22/03/2018 03:30 pm,14.5625,0.8118466899
22/03/2018 03:45 pm,15.4375,0.8606271777
22/03/2018 04:00 pm,15.8125,0.881533101
22/03/2018 04:15 pm,15.375,0.8571428571
22/03/2018 04:30 pm,14.625,0.8153310105
22/03/2018 04:45 pm,14.1875,0.7909407666
22/03/2018 05:00 pm,15.0625,0.8397212544
22/03/2018 05:15 pm,15.625,0.8710801394
22/03/2018 05:30 pm,15.5,0.8641114983
22/03/2018 05:45 pm,15,0.8362369338
22/03/2018 06:00 pm,15.125,0.8432055749
22/03/2018 06:15 pm,15,0.8362369338
22/03/2018 06:30 pm,14.875,0.8292682927
22/03/2018 06:45 pm,15.875,0.8850174216
22/03/2018 07:00 pm,15.5,0.8641114983
22/03/2018 07:15 pm,15.1875,0.8466898955
22/03/2018 07:30 pm,15.1875,0.8466898955
22/03/2018 07:45 pm,14.8125,0.8257839721
22/03/2018 08:00 pm,14.3125,0.7979094077
22/03/2018 08:15 pm,14.6875,0.818815331
22/03/2018 08:30 pm,14.5625,0.8118466899
22/03/2018 08:45 pm,14.375,0.8013937282
22/03/2018 09:00 pm,13.9375,0.7770034843
22/03/2018 09:15 pm,14.5,0.8083623693
22/03/2018 09:30 pm,14.5625,0.8118466899
22/03/2018 09:45 pm,14.125,0.787456446
22/03/2018 10:00 pm,14.125,0.787456446
22/03/2018 10:15 pm,14,0.7804878049
22/03/2018 10:30 pm,13.6875,0.7630662021
22/03/2018 10:45 pm,13.875,0.7735191638
22/03/2018 11:00 pm,13.625,0.7595818815
22/03/2018 11:15 pm,13.6875,0.7630662021
22/03/2018 11:30 pm,12.75,0.7108013937
22/03/2018 11:45 pm,13.6875,0.7630662021
23/03/2018 12:00 am,12.9375,0.7212543554
23/03/2018 12:15 am,12.9375,0.7212543554
23/03/2018 12:30 am,13.3125,0.7421602787
23/03/2018 12:45 am,12.625,0.7038327526
23/03/2018 01:00 am,12.9375,0.7212543554
23/03/2018 01:15 am,13,0.724738676
23/03/2018 01:30 am,12.75,0.7108013937
23/03/2018 01:45 am,12.75,0.7108013937
23/03/2018 02:00 am,12.5,0.6968641115
23/03/2018 02:15 am,12.125,0.6759581882
23/03/2018 02:30 am,12.1875,0.6794425087
23/03/2018 02:45 am,12.0625,0.6724738676
23/03/2018 03:00 am,11.6875,0.2
23/03/2018 03:15 am,12.125,0.6759581882
23/03/2018 03:30 am,11.4375,0.2
23/03/2018 03:45 am,11.875,0.2
23/03/2018 04:00 am,11.5625,0.2
23/03/2018 04:15 am,11.3125,0.2
23/03/2018 04:30 am,11.3125,0.2
23/03/2018 04:45 am,11.125,0.2
23/03/2018 05:00 am,11.875,0.2
23/03/2018 05:15 am,11.75,0.2
23/03/2018 05:30 am,11.5625,0.2
23/03/2018 05:45 am,11.3125,0.2
23/03/2018 06:00 am,11.4375,0.2
23/03/2018 06:15 am,11.9375,0.6655052265
23/03/2018 06:30 am,11.4375,0.2
23/03/2018 06:45 am,12.25,0.6829268293
23/03/2018 07:00 am,13.75,0.7665505226
23/03/2018 07:15 am,15.5625,0.8675958188
23/03/2018 07:30 am,12.75,0.7108013937
23/03/2018 07:45 am,13.5625,0.756097561
23/03/2018 08:00 am,14.4375,0.8048780488
23/03/2018 08:15 am,13.375,0.7456445993
23/03/2018 08:30 am,13.375,0.7456445993
23/03/2018 08:45 am,13.375,0.7456445993
23/03/2018 09:00 am,14,0.7804878049
23/03/2018 09:15 am,14.4375,0.8048780488
23/03/2018 09:30 am,13.9375,0.7770034843
23/03/2018 09:45 am,14.25,0.7944250871
23/03/2018 10:00 am,14.125,0.787456446
23/03/2018 10:15 am,12.75,0.7108013937
23/03/2018 10:30 am,13.25,0.7386759582
23/03/2018 10:45 am,13.625,0.7595818815
23/03/2018 11:00 am,14.625,0.8153310105
23/03/2018 11:15 am,14,0.7804878049
23/03/2018 11:30 am,14.1875,0.7909407666
23/03/2018 11:45 am,14.1875,0.7909407666
23/03/2018 12:00 pm,15,0.8362369338
23/03/2018 12:15 pm,14.625,0.8153310105
23/03/2018 12:30 pm,14.0625,0.7839721254
23/03/2018 12:45 pm,14.0625,0.7839721254
05/04/2018 2:15 PM,18.75,1
05/04/2018 2:30 PM,18.625,1
05/04/2018 2:45 PM,18.75,1
05/04/2018 3:00 PM,18.1875,1
05/04/2018 3:15 PM,17.625,0.9825783972
05/04/2018 3:30 PM,20.8125,1
05/04/2018 3:45 PM,20.375,1
05/04/2018 4:00 PM,19.625,1
05/04/2018 4:15 PM,19.875,1
05/04/2018 4:30 PM,19.9375,1
05/04/2018 4:45 PM,18.3125,1
05/04/2018 5:00 PM,18,1
05/04/2018 5:15 PM,18.8125,1
05/04/2018 5:30 PM,18.125,1
05/04/2018 5:45 PM,18.9375,1
05/04/2018 6:00 PM,20.1875,1
05/04/2018 6:15 PM,17.875,0.9965156794
05/04/2018 6:30 PM,18.1875,1
05/04/2018 6:45 PM,17.6875,0.9860627178
05/04/2018 7:00 PM,17.75,0.9895470383
05/04/2018 7:15 PM,17.5,0.9756097561
05/04/2018 7:30 PM,18.3125,1
05/04/2018 7:45 PM,17.875,0.9965156794
05/04/2018 8:00 PM,17.9375,1
05/04/2018 8:15 PM,17.8125,0.9930313589
05/04/2018 8:30 PM,17.3125,0.9651567944
05/04/2018 8:45 PM,17.875,0.9965156794
05/04/2018 9:00 PM,18.75,1
05/04/2018 9:15 PM,19.4375,1
05/04/2018 9:30 PM,19.1875,1
05/04/2018 9:45 PM,18.375,1
05/04/2018 10:00 PM,17.8125,0.9930313589
05/04/2018 10:15 PM,17.875,0.9965156794
05/04/2018 10:30 PM,17.625,0.9825783972
05/04/2018 10:45 PM,17.25,0.9616724739
05/04/2018 11:00 PM,17.5,0.9756097561
05/04/2018 11:15 PM,16.8125,0.93728223
05/04/2018 11:30 PM,16.875,0.9407665505
05/04/2018 11:45 PM,17.25,0.9616724739
06/04/2018 12:00 AM,16.25,0.9059233449
06/04/2018 12:15 AM,16.1875,0.9024390244
06/04/2018 12:30 AM,15.6875,0.8745644599
06/04/2018 12:45 AM,15.6875,0.8745644599
06/04/2018 1:00 AM,15.5,0.8641114983
06/04/2018 1:15 AM,15.5,0.8641114983
06/04/2018 1:30 AM,14.6875,0.818815331
06/04/2018 1:45 AM,15.3125,0.8536585366
06/04/2018 2:00 AM,14.5625,0.8118466899
06/04/2018 2:15 AM,14.0625,0.7839721254
06/04/2018 2:30 AM,13.75,0.7665505226
06/04/2018 2:45 AM,13.4375,0.7491289199
06/04/2018 3:00 AM,13.6875,0.7630662021
06/04/2018 3:15 AM,14,0.7804878049
06/04/2018 3:30 AM,14,0.7804878049
06/04/2018 3:45 AM,13.75,0.7665505226
06/04/2018 4:00 AM,13.375,0.7456445993
06/04/2018 4:15 AM,13.4375,0.7491289199
06/04/2018 4:30 AM,14.3125,0.7979094077
06/04/2018 4:45 AM,14.625,0.8153310105
06/04/2018 5:00 AM,14.0625,0.7839721254
06/04/2018 5:15 AM,14.625,0.8153310105
06/04/2018 5:30 AM,14.75,0.8222996516
06/04/2018 5:45 AM,14.375,0.8013937282
06/04/2018 6:00 AM,13.9375,0.7770034843
06/04/2018 6:15 AM,14.5625,0.8118466899
06/04/2018 6:30 AM,14.375,0.8013937282
06/04/2018 6:45 AM,14.4375,0.8048780488
06/04/2018 7:00 AM,14.75,0.8222996516
06/04/2018 7:15 AM,15.5625,0.8675958188
06/04/2018 7:30 AM,16.125,0.8989547038
06/04/2018 7:45 AM,15.5,0.8641114983
06/04/2018 8:00 AM,15.625,0.8710801394
06/04/2018 8:15 AM,16.0625,0.8954703833
06/04/2018 8:30 AM,15.9375,0.8885017422
06/04/2018 8:45 AM,16.75,0.9337979094
06/04/2018 9:00 AM,16.375,0.9128919861
06/04/2018 9:15 AM,17.75,0.9895470383
06/04/2018 9:30 AM,16.5,0.9198606272
06/04/2018 9:45 AM,16.4375,0.9163763066
06/04/2018 10:00 AM,16.75,0.9337979094
06/04/2018 10:15 AM,15.4375,0.8606271777
06/04/2018 10:30 AM,17.6875,0.9860627178
06/04/2018 10:45 AM,17.625,0.9825783972
06/04/2018 11:00 AM,16.4375,0.9163763066
06/04/2018 11:15 AM,17.375,0.968641115
06/04/2018 11:30 AM,16.75,0.9337979094
06/04/2018 11:45 AM,18.0625,1
06/04/2018 12:00 PM,18.8125,1
06/04/2018 12:15 PM,18.5,1
06/04/2018 12:30 PM,18.4375,1
06/04/2018 12:45 PM,18.125,1
06/04/2018 1:00 PM,18.25,1
06/04/2018 1:15 PM,18.5625,1
06/04/2018 1:30 PM,18.1875,1
06/04/2018 1:45 PM,20.1875,1
06/04/2018 2:00 PM,19.1875,1
06/04/2018 2:15 PM,20,1
06/04/2018 2:30 PM,19.8125,1
06/04/2018 2:45 PM,21.125,1
06/04/2018 3:00 PM,20.75,1
06/04/2018 3:15 PM,21.375,1
06/04/2018 3:30 PM,20.3125,1
06/04/2018 3:45 PM,18.375,1
06/04/2018 4:00 PM,18.4375,1
06/04/2018 4:15 PM,18.25,1
06/04/2018 4:30 PM,17.9375,1
06/04/2018 4:45 PM,19.25,1
06/04/2018 5:00 PM,18.75,1
06/04/2018 5:15 PM,18.375,1
06/04/2018 5:30 PM,19.0625,1
06/04/2018 5:45 PM,19.875,1
06/04/2018 6:00 PM,19,1
06/04/2018 6:15 PM,18.875,1
06/04/2018 6:30 PM,19.0625,1
06/04/2018 6:45 PM,18.9375,1
06/04/2018 7:00 PM,17.8125,0.9930313589
06/04/2018 7:15 PM,19.3125,1
06/04/2018 7:30 PM,18.75,1
06/04/2018 7:45 PM,19.0625,1
06/04/2018 8:00 PM,18.3125,1
06/04/2018 8:15 PM,18.375,1
06/04/2018 8:30 PM,17.375,0.968641115
06/04/2018 8:45 PM,17.1875,0.9581881533
06/04/2018 9:00 PM,16.6875,0.9303135889
06/04/2018 9:15 PM,16.4375,0.9163763066
06/04/2018 9:30 PM,18.3125,1
06/04/2018 9:45 PM,16.125,0.8989547038
06/04/2018 10:00 PM,16.9375,0.9442508711
06/04/2018 10:15 PM,17.1875,0.9581881533
06/04/2018 10:30 PM,17.3125,0.9651567944
06/04/2018 10:45 PM,17.875,0.9965156794
06/04/2018 11:00 PM,16.625,0.9268292683
06/04/2018 11:15 PM,16.75,0.9337979094
06/04/2018 11:30 PM,16.4375,0.9163763066
06/04/2018 11:45 PM,15.6875,0.8745644599
07/04/2018 12:00 AM,16.125,0.8989547038
07/04/2018 12:15 AM,15.875,0.8850174216
07/04/2018 12:30 AM,16.25,0.9059233449
07/04/2018 12:45 AM,16.75,0.9337979094
07/04/2018 1:00 AM,16.0625,0.8954703833
07/04/2018 1:15 AM,16.125,0.8989547038
07/04/2018 1:30 AM,15.3125,0.8536585366
07/04/2018 1:45 AM,15.125,0.8432055749
07/04/2018 2:00 AM,15.1875,0.8466898955
07/04/2018 2:15 AM,14.625,0.8153310105
07/04/2018 2:30 AM,14.5625,0.8118466899
07/04/2018 2:45 AM,14.625,0.8153310105
07/04/2018 3:00 AM,14.375,0.8013937282
07/04/2018 3:15 AM,13.75,0.7665505226
07/04/2018 3:30 AM,13.875,0.7735191638
07/04/2018 3:45 AM,14.1875,0.7909407666
07/04/2018 4:00 AM,14.3125,0.7979094077
07/04/2018 4:15 AM,13.75,0.7665505226
07/04/2018 4:30 AM,13.6875,0.7630662021
07/04/2018 4:45 AM,13.75,0.7665505226
07/04/2018 5:00 AM,14.5,0.8083623693
07/04/2018 5:15 AM,14.875,0.8292682927
07/04/2018 5:30 AM,16.0625,0.8954703833
07/04/2018 5:45 AM,14.8125,0.8257839721
07/04/2018 6:00 AM,15,0.8362369338
07/04/2018 6:15 AM,14.9375,0.8327526132
07/04/2018 6:30 AM,15.6875,0.8745644599
07/04/2018 6:45 AM,14.375,0.8013937282
07/04/2018 7:00 AM,14.375,0.8013937282
07/04/2018 7:15 AM,14.8125,0.8257839721
07/04/2018 7:30 AM,14.5625,0.8118466899
07/04/2018 7:45 AM,15.0625,0.8397212544
07/04/2018 8:00 AM,15.25,0.850174216
07/04/2018 8:15 AM,15,0.8362369338
07/04/2018 8:30 AM,16,0.8919860627
07/04/2018 8:45 AM,15.875,0.8850174216
07/04/2018 9:00 AM,15.5,0.8641114983
07/04/2018 9:15 AM,16.0625,0.8954703833
07/04/2018 9:30 AM,15.6875,0.8745644599
07/04/2018 9:45 AM,15.25,0.850174216
07/04/2018 10:00 AM,15.6875,0.8745644599
07/04/2018 10:15 AM,16.4375,0.9163763066
07/04/2018 10:30 AM,15.875,0.8850174216
07/04/2018 10:45 AM,16.5,0.9198606272
07/04/2018 11:00 AM,16,0.8919860627
07/04/2018 11:15 AM,17.0625,0.9512195122
07/04/2018 11:30 AM,16.875,0.9407665505
07/04/2018 11:45 AM,18.0625,1
07/04/2018 12:00 PM,17.625,0.9825783972
07/04/2018 12:15 PM,17.375,0.968641115
07/04/2018 12:30 PM,18.75,1
07/04/2018 12:45 PM,17.625,0.9825783972
07/04/2018 1:00 PM,17.4375,0.9721254355
07/04/2018 1:15 PM,17.375,0.968641115
07/04/2018 1:30 PM,18.3125,1
07/04/2018 1:45 PM,19.6875,1
07/04/2018 2:00 PM,19.5625,1
07/04/2018 2:15 PM,19.75,1
07/04/2018 2:30 PM,17.625,0.9825783972
07/04/2018 2:45 PM,18.625,1
07/04/2018 3:00 PM,18.875,1
07/04/2018 3:15 PM,18.875,1
07/04/2018 3:30 PM,19.875,1
07/04/2018 3:45 PM,19.25,1
07/04/2018 4:00 PM,20.6875,1
07/04/2018 4:15 PM,21,1
07/04/2018 4:30 PM,21,1
07/04/2018 4:45 PM,20.6875,1
07/04/2018 5:00 PM,20.25,1
07/04/2018 5:15 PM,19.125,1
07/04/2018 5:30 PM,18.625,1
07/04/2018 5:45 PM,19.125,1
07/04/2018 6:00 PM,19.3125,1
07/04/2018 6:15 PM,18.875,1
07/04/2018 6:30 PM,17.875,0.9965156794
07/04/2018 6:45 PM,17.8125,0.9930313589
07/04/2018 7:00 PM,17.6875,0.9860627178
07/04/2018 7:15 PM,17.8125,0.9930313589
07/04/2018 7:30 PM,18.25,1
07/04/2018 7:45 PM,18.5,1
07/04/2018 8:00 PM,18.25,1
07/04/2018 8:15 PM,17.5,0.9756097561
07/04/2018 8:30 PM,18.3125,1
07/04/2018 8:45 PM,18.6875,1
07/04/2018 9:00 PM,17.5625,0.9790940767
07/04/2018 9:15 PM,17.125,0.9547038328
07/04/2018 9:30 PM,17.0625,0.9512195122
07/04/2018 9:45 PM,17.875,0.9965156794
07/04/2018 10:00 PM,18.8125,1
07/04/2018 10:15 PM,17.625,0.9825783972
07/04/2018 10:30 PM,17.875,0.9965156794
07/04/2018 10:45 PM,17.5625,0.9790940767
07/04/2018 11:00 PM,17.375,0.968641115
07/04/2018 11:15 PM,16.8125,0.93728223
07/04/2018 11:30 PM,17.0625,0.9512195122
07/04/2018 11:45 PM,15.6875,0.8745644599
08/04/2018 12:00 AM,16.75,0.9337979094
08/04/2018 12:15 AM,16.0625,0.8954703833
08/04/2018 12:30 AM,16.25,0.9059233449
08/04/2018 12:45 AM,15.25,0.850174216
08/04/2018 1:00 AM,15,0.8362369338
08/04/2018 1:15 AM,15.375,0.8571428571
08/04/2018 1:30 AM,15.8125,0.881533101
08/04/2018 1:45 AM,14.9375,0.8327526132
08/04/2018 2:00 AM,14.6875,0.818815331
08/04/2018 2:15 AM,14.8125,0.8257839721
08/04/2018 2:30 AM,15.25,0.850174216
08/04/2018 2:45 AM,14.3125,0.7979094077
08/04/2018 3:00 AM,14.3125,0.7979094077
08/04/2018 3:15 AM,14.25,0.7944250871
08/04/2018 3:30 AM,13.75,0.7665505226
08/04/2018 3:45 AM,13.75,0.7665505226
08/04/2018 4:00 AM,13.75,0.7665505226
08/04/2018 4:15 AM,13.5,0.7526132404
08/04/2018 4:30 AM,13.9375,0.7770034843
08/04/2018 4:45 AM,14.5625,0.8118466899
08/04/2018 5:00 AM,14,0.7804878049
08/04/2018 5:15 AM,12.8125,0.7142857143
08/04/2018 5:30 AM,13.1875,0.7351916376
08/04/2018 5:45 AM,13.0625,0.7282229965
08/04/2018 6:00 AM,13.5625,0.756097561
08/04/2018 6:15 AM,15.5,0.8641114983
08/04/2018 6:30 AM,14.125,0.787456446
08/04/2018 6:45 AM,13.625,0.7595818815
08/04/2018 7:00 AM,14.875,0.8292682927
08/04/2018 7:15 AM,14.875,0.8292682927
08/04/2018 7:30 AM,14.125,0.787456446
08/04/2018 7:45 AM,14.125,0.787456446
08/04/2018 8:00 AM,14.5,0.8083623693
08/04/2018 8:15 AM,14.9375,0.8327526132
08/04/2018 8:30 AM,13.9375,0.7770034843
08/04/2018 8:45 AM,14.6875,0.818815331
08/04/2018 9:00 AM,14.625,0.8153310105
08/04/2018 9:15 AM,14.375,0.8013937282
08/04/2018 9:30 AM,14.3125,0.7979094077
08/04/2018 9:45 AM,14.75,0.8222996516
08/04/2018 10:00 AM,14.6875,0.818815331
08/04/2018 10:15 AM,15.125,0.8432055749
08/04/2018 10:30 AM,15.125,0.8432055749
08/04/2018 10:45 AM,14.9375,0.8327526132
08/04/2018 11:00 AM,15.9375,0.8885017422
08/04/2018 11:15 AM,16.25,0.9059233449
08/04/2018 11:30 AM,16.25,0.9059233449
08/04/2018 11:45 AM,15.375,0.8571428571
08/04/2018 12:00 PM,15.875,0.8850174216
08/04/2018 12:15 PM,16,0.8919860627
08/04/2018 12:30 PM,16.9375,0.9442508711
08/04/2018 12:45 PM,18.125,1
08/04/2018 1:00 PM,17.5,0.9756097561
08/04/2018 1:15 PM,17.75,0.9895470383
08/04/2018 1:30 PM,18.5625,1
08/04/2018 1:45 PM,16.625,0.9268292683
08/04/2018 2:00 PM,17.0625,0.9512195122
08/04/2018 2:15 PM,17.8125,0.9930313589
08/04/2018 2:30 PM,17.625,0.9825783972
08/04/2018 2:45 PM,18.625,1
08/04/2018 3:00 PM,17.875,0.9965156794
08/04/2018 3:15 PM,19.1875,1
08/04/2018 3:30 PM,19.6875,1
08/04/2018 3:45 PM,19.1875,1
08/04/2018 4:00 PM,20.125,1
08/04/2018 4:15 PM,21.6875,1
08/04/2018 4:30 PM,19.1875,1
08/04/2018 4:45 PM,18.375,1
08/04/2018 5:00 PM,18.4375,1
08/04/2018 5:15 PM,17.5625,0.9790940767
08/04/2018 5:30 PM,19.75,1
08/04/2018 5:45 PM,18.5,1
08/04/2018 6:00 PM,18.1875,1
08/04/2018 6:15 PM,18.8125,1
08/04/2018 6:30 PM,19.625,1
08/04/2018 6:45 PM,19,1
08/04/2018 7:00 PM,18.0625,1
08/04/2018 7:15 PM,17.875,0.9965156794
08/04/2018 7:30 PM,19,1
08/04/2018 7:45 PM,19.625,1
08/04/2018 8:00 PM,19.125,1
08/04/2018 8:15 PM,19.25,1
08/04/2018 8:30 PM,18.125,1
08/04/2018 8:45 PM,18.75,1
08/04/2018 9:00 PM,17.9375,1
08/04/2018 9:15 PM,19.125,1
08/04/2018 9:30 PM,20,1
08/04/2018 9:45 PM,18.5625,1
08/04/2018 10:00 PM,17.8125,0.9930313589
08/04/2018 10:15 PM,17.5,0.9756097561
08/04/2018 10:30 PM,18.0625,1
