Column1,Cooling_Load (kBtu),Cooling_Load,W,kW,Heating_Load,Heating_Load(kBtu),
2018/04/13 22:00,118,118000,174399.125,174.399125,1204000,1204,
2018/04/13 23:00,114,114000,173239.5625,173.2395625,1228000,1228,
2018/04/14 0:00,118,118000,179110.9844,179.1109844,1284000,1284,
2018/04/14 1:00,176,176000,179698.4844,179.6984844,1100000,1100,
2018/04/14 2:00,172,172000,179394.6406,179.3946406,1160000,1160,
2018/04/14 3:00,184,184000,178692.7656,178.6927656,1128000,1128,
2018/04/14 4:00,172,172000,181382.2344,181.3822344,1220000,1220,
2018/04/14 5:00,158,158000,180618.5,180.6185,1188000,1188,
2018/04/14 6:00,192,192000,183642.4375,183.6424375,1184000,1184,
2018/04/14 7:00,222,222000,186647.7031,186.6477031,1204000,1204,
2018/04/14 8:00,116,116000,187563.9531,187.5639531,1060000,1060,
2018/04/14 9:00,146,146000,197948.2656,197.9482656,980000,980,
2018/04/14 10:00,122,122000,210764.7969,210.7647969,1028000,1028,
2018/04/14 11:00,114,114000,210664.1563,210.6641563,1052000,1052,
2018/04/14 12:00,128,128000,209505.7031,209.5057031,1068000,1068,
2018/04/14 13:00,106,106000,209012.7344,209.0127344,952000,952,
2018/04/14 14:00,116,116000,196158.625,196.158625,876000,876,
2018/04/14 15:00,124,124000,193303.5469,193.3035469,816000,816,
2018/04/14 16:00,126,126000,190680.5625,190.6805625,800000,800,
2018/04/14 17:00,152,152000,188862.4219,188.8624219,784000,784,
2018/04/14 18:00,148,148000,187577.4063,187.5774063,844000,844,
2018/04/14 19:00,144,144000,186642.9688,186.6429688,884000,884,
2018/04/14 20:00,142,142000,185972.5313,185.9725313,972000,972,
2018/04/14 21:00,152,152000,184362.3594,184.3623594,1044000,1044,
2018/04/14 22:00,152,152000,182985.6563,182.9856563,1084000,1084,
2018/04/14 23:00,158,158000,175477.4063,175.4774063,1140000,1140,
2018/04/15 0:00,120,120000,181300.0469,181.3000469,1156000,1156,
2018/04/15 1:00,116,116000,181931.0156,181.9310156,1168000,1168,
2018/04/15 2:00,120,120000,178632.4375,178.6324375,1156000,1156,
2018/04/15 3:00,116,116000,177583.375,177.583375,1208000,1208,
2018/04/15 4:00,114,114000,177321.2656,177.3212656,1192000,1192,
2018/04/15 5:00,120,120000,177472.25,177.47225,1232000,1232,
2018/04/15 6:00,112,112000,178084.1875,178.0841875,1256000,1256,
2018/04/15 7:00,120,120000,174080.7031,174.0807031,1252000,1252,
2018/04/15 8:00,114,114000,169033.625,169.033625,1196000,1196,
2018/04/15 9:00,116,116000,170829.1875,170.8291875,1124000,1124,
2018/04/15 10:00,118,118000,174185.4531,174.1854531,1044000,1044,
2018/04/15 11:00,120,120000,172666.8906,172.6668906,976000,976,
2018/04/15 12:00,132,132000,177507.3125,177.5073125,888000,888,
2018/04/15 13:00,140,140000,177397.8438,177.3978438,812000,812,
2018/04/15 14:00,220,220000,188954.0938,188.9540938,704000,704,
2018/04/15 15:00,586,586000,180409.7344,180.4097344,856000,856,
2018/04/15 16:00,592,592000,183118.5938,183.1185938,876000,876,
2018/04/15 17:00,488,488000,180876.25,180.87625,788000,788,
2018/04/15 18:00,354,354000,181158.6719,181.1586719,688000,688,
2018/04/15 19:00,232,232000,182694.7813,182.6947813,684000,684,
2018/04/15 20:00,142,142000,189636.7813,189.6367813,728000,728,
2018/04/15 21:00,40,40000,194056.2969,194.0562969,744000,744,
2018/04/15 22:00,24,24000,202661.4219,202.6614219,764000,764,
2018/04/15 23:00,30,30000,194316.7813,194.3167813,792000,792,
2018/04/16 0:00,38,38000,193625.4688,193.6254688,768000,768,
2018/04/16 1:00,12,12000,197492.7969,197.4927969,776000,776,
2018/04/16 2:00,14,14000,200339.2188,200.3392188,796000,796,
2018/04/16 3:00,154,154000,193710.0781,193.7100781,820000,820,
2018/04/16 4:00,546,546000,187653.4844,187.6534844,1020000,1020,
2018/04/16 5:00,340,340000,180475.3906,180.4753906,1040000,1040,
2018/04/16 6:00,294,294000,181632.0781,181.6320781,1072000,1072,
2018/04/16 7:00,346,346000,183714.2813,183.7142813,1068000,1068,
2018/04/16 8:00,394,394000,199832.5,199.8325,1000000,1000,
2018/04/16 9:00,580,580000,215333.4688,215.3334688,812000,812,
2018/04/16 10:00,730,730000,231011.7188,231.0117188,868000,868,
2018/04/16 11:00,774,774000,224480.7969,224.4807969,872000,872,
2018/04/16 12:00,872,872000,231315.9531,231.3159531,820000,820,
2018/04/16 13:00,1566,1566000,231166.1094,231.1661094,680000,680,
2018/04/16 14:00,1754,1754000,233366,233.366,676000,676,
2018/04/16 15:00,1720,1720000,229361.6875,229.3616875,704000,704,
2018/04/16 16:00,1088,1088000,225923.1406,225.9231406,828000,828,
2018/04/16 17:00,380,380000,217046.3438,217.0463438,820000,820,
2018/04/16 18:00,172,172000,211294.1563,211.2941563,876000,876,
2018/04/16 19:00,120,120000,198665.8125,198.6658125,992000,992,
2018/04/16 20:00,106,106000,196653.0781,196.6530781,1036000,1036,
2018/04/16 21:00,160,160000,192302.0625,192.3020625,1100000,1100,
2018/04/16 22:00,88,88000,190527.4531,190.5274531,1080000,1080,
2018/04/16 23:00,116,116000,187201.875,187.201875,1104000,1104,
2018/04/17 0:00,156,156000,192179.2813,192.1792813,956000,956,
2018/04/17 1:00,200,200000,190881.3906,190.8813906,976000,976,
2018/04/17 2:00,188,188000,185676.8281,185.6768281,940000,940,
2018/04/17 3:00,188,188000,187383.8281,187.3838281,940000,940,
2018/04/17 4:00,190,190000,189377.7969,189.3777969,1024000,1024,
2018/04/17 5:00,202,202000,188922.8281,188.9228281,1032000,1032,
2018/04/17 6:00,192,192000,192724.4219,192.7244219,1032000,1032,
2018/04/17 7:00,218,218000,203303.4375,203.3034375,920000,920,
2018/04/17 8:00,182,182000,209220.0625,209.2200625,916000,916,
2018/04/17 9:00,186,186000,216447.6563,216.4476563,788000,788,
2018/04/17 10:00,134,134000,219656.7188,219.6567188,728000,728,
2018/04/17 11:00,120,120000,223639.75,223.63975,688000,688,
2018/04/17 12:00,112,112000,229715,229.715,832000,832,
2018/04/17 13:00,128,128000,221723.8281,221.7238281,848000,848,
2018/04/17 14:00,108,108000,225045.8281,225.0458281,980000,980,
2018/04/17 15:00,114,114000,226926.5313,226.9265313,932000,932,
2018/04/17 16:00,118,118000,223841.75,223.84175,976000,976,
2018/04/17 17:00,112,112000,224741.0469,224.7410469,984000,984,
2018/04/17 18:00,120,120000,222959.7656,222.9597656,836000,836,
2018/04/17 19:00,124,124000,223221.3594,223.2213594,924000,924,
2018/04/17 20:00,122,122000,213209.5313,213.2095313,1044000,1044,
2018/04/17 21:00,122,122000,203410.8281,203.4108281,1164000,1164,
2018/04/17 22:00,120,120000,191747.375,191.747375,1240000,1240,
2018/04/17 23:00,116,116000,186514.3281,186.5143281,1236000,1236,
2018/04/18 0:00,116,116000,189008.625,189.008625,1224000,1224,
2018/04/18 1:00,120,120000,188765.1875,188.7651875,1216000,1216,
2018/04/18 2:00,114,114000,187922.8438,187.9228438,1228000,1228,
2018/04/18 3:00,120,120000,184698.9688,184.6989688,1220000,1220,
2018/04/18 4:00,108,108000,181990.5469,181.9905469,1240000,1240,
2018/04/18 5:00,114,114000,185168.25,185.16825,1336000,1336,
2018/04/18 6:00,112,112000,192297.875,192.297875,1356000,1356,
2018/04/18 7:00,114,114000,190264.625,190.264625,1256000,1256,
2018/04/18 8:00,114,114000,209620.9531,209.6209531,1072000,1072,
2018/04/18 9:00,122,122000,221856.7813,221.8567813,976000,976,
2018/04/18 10:00,168,168000,222140.625,222.140625,1036000,1036,
2018/04/18 11:00,122,122000,221395.3281,221.3953281,1036000,1036,
2018/04/18 12:00,118,118000,225906.75,225.90675,1056000,1056,
2018/04/18 13:00,120,120000,222865.1094,222.8651094,992000,992,
2018/04/18 14:00,122,122000,229368.2344,229.3682344,916000,916,
2018/04/18 15:00,118,118000,219524.3125,219.5243125,820000,820,
2018/04/18 16:00,120,120000,220097.25,220.09725,852000,852,
2018/04/18 17:00,126,126000,217508.9531,217.5089531,820000,820,
2018/04/18 18:00,114,114000,219386,219.386,800000,800,
2018/04/18 19:00,120,120000,208230.0313,208.2300313,844000,844,
2018/04/18 20:00,120,120000,203692.6719,203.6926719,940000,940,
2018/04/18 21:00,114,114000,200756.2656,200.7562656,1064000,1064,
2018/04/18 22:00,120,120000,189228.0781,189.2280781,1108000,1108,
2018/04/18 23:00,118,118000,186501.75,186.50175,1116000,1116,
2018/04/19 0:00,118,118000,192038.8594,192.0388594,1124000,1124,
2018/04/19 1:00,118,118000,193002.3906,193.0023906,1112000,1112,
2018/04/19 2:00,122,122000,189364.0781,189.3640781,1148000,1148,
2018/04/19 3:00,110,110000,185567.1094,185.5671094,1192000,1192,
2018/04/19 4:00,120,120000,180747.0625,180.7470625,1180000,1180,
2018/04/19 5:00,96,96000,177952.5938,177.9525938,1048000,1048,
2018/04/19 6:00,108,108000,183761.4688,183.7614688,1012000,1012,
2018/04/19 7:00,122,122000,199212.8594,199.2128594,1260000,1260,
2018/04/19 8:00,124,124000,207090.8594,207.0908594,1176000,1176,
2018/04/19 9:00,110,110000,213586.0625,213.5860625,1104000,1104,
2018/04/19 10:00,116,116000,221198.6406,221.1986406,896000,896,
2018/04/19 11:00,110,110000,221675.1875,221.6751875,808000,808,
2018/04/19 12:00,134,134000,228313.7656,228.3137656,600000,600,
2018/04/19 13:00,142,142000,225642.8125,225.6428125,628000,628,
2018/04/19 14:00,148,148000,218405.5,218.4055,640000,640,
2018/04/19 15:00,162,162000,223437.5781,223.4375781,596000,596,
2018/04/19 16:00,154,154000,218068.5469,218.0685469,620000,620,
2018/04/19 17:00,152,152000,224792.9219,224.7929219,628000,628,
2018/04/19 18:00,152,152000,221759.3125,221.7593125,612000,612,
2018/04/19 19:00,142,142000,214053.5938,214.0535938,716000,716,
2018/04/19 20:00,150,150000,193489.9844,193.4899844,888000,888,
2018/04/19 21:00,150,150000,188455.0313,188.4550313,880000,880,
2018/04/19 22:00,148,148000,182454.2031,182.4542031,952000,952,
2018/04/19 23:00,150,150000,177038.5313,177.0385313,952000,952,
2018/04/20 0:00,142,142000,180853.5625,180.8535625,932000,932,
2018/04/20 1:00,148,148000,183535.1719,183.5351719,948000,948,
2018/04/20 2:00,146,146000,181587.1875,181.5871875,956000,956,
2018/04/20 3:00,144,144000,180272,180.272,964000,964,
2018/04/20 4:00,142,142000,179681.2813,179.6812813,912000,912,
2018/04/20 5:00,148,148000,176097.9844,176.0979844,920000,920,
2018/04/20 6:00,142,142000,185459,185.459,996000,996,
2018/04/20 7:00,144,144000,174446.625,174.446625,976000,976,
2018/04/20 8:00,140,140000,188402.4844,188.4024844,872000,872,
2018/04/20 9:00,200,200000,198390.9063,198.3909063,824000,824,
2018/04/20 10:00,316,316000,203595.75,203.59575,808000,808,
2018/04/20 11:00,390,390000,202567.0313,202.5670313,748000,748,
2018/04/20 12:00,240,240000,201362.7969,201.3627969,808000,808,
2018/04/20 13:00,280,280000,204593.2813,204.5932813,788000,788,
2018/04/20 14:00,332,332000,206664.9688,206.6649688,688000,688,
2018/04/20 15:00,472,472000,203259.2188,203.2592188,796000,796,
2018/04/20 16:00,374,374000,201506.4688,201.5064688,812000,812,
2018/04/20 17:00,460,460000,204220.6406,204.2206406,792000,792,
2018/04/20 18:00,428,428000,185216.6406,185.2166406,792000,792,
2018/04/20 19:00,426,426000,182462.1406,182.4621406,760000,760,
2018/04/20 20:00,360,360000,174942.0625,174.9420625,828000,828,
2018/04/20 21:00,254,254000,175175.8906,175.1758906,856000,856,
2018/04/20 22:00,252,252000,170004.9219,170.0049219,896000,896,
2018/04/20 23:00,206,206000,165647.5625,165.6475625,936000,936,
2018/04/21 0:00,186,186000,171517.7656,171.5177656,916000,916,
2018/04/21 1:00,148,148000,170497.7188,170.4977188,952000,952,
2018/04/21 2:00,128,128000,169262.4531,169.2624531,988000,988,
2018/04/21 3:00,182,182000,169707.2031,169.7072031,996000,996,
2018/04/21 4:00,118,118000,168904.7031,168.9047031,1044000,1044,
2018/04/21 5:00,112,112000,168187.1563,168.1871563,1052000,1052,
2018/04/21 6:00,126,126000,168382.2969,168.3822969,1116000,1116,
2018/04/21 7:00,172,172000,167442.6406,167.4426406,1060000,1060,
2018/04/21 8:00,122,122000,175666.2969,175.6662969,904000,904,
2018/04/21 9:00,202,202000,178459.4531,178.4594531,812000,812,
2018/04/21 10:00,356,356000,182761.2813,182.7612813,820000,820,
2018/04/21 11:00,414,414000,189447.7656,189.4477656,808000,808,
2018/04/21 12:00,462,462000,183096.9688,183.0969688,784000,784,
2018/04/21 13:00,458,458000,184627.7188,184.6277188,832000,832,
2018/04/21 14:00,478,478000,184851.5,184.8515,868000,868,
2018/04/21 15:00,528,528000,182275.1094,182.2751094,808000,808,
2018/04/21 16:00,546,546000,183671.0625,183.6710625,776000,776,
2018/04/21 17:00,598,598000,186040.4844,186.0404844,752000,752,
2018/04/21 18:00,594,594000,184833,184.833,700000,700,
2018/04/21 19:00,582,582000,187223.7656,187.2237656,684000,684,
2018/04/21 20:00,520,520000,182688.9219,182.6889219,756000,756,
2018/04/21 21:00,396,396000,179958.375,179.958375,928000,928,
2018/04/21 22:00,380,380000,174140.0781,174.1400781,1068000,1068,
2018/04/21 23:00,344,344000,172248.4219,172.2484219,1056000,1056,
2018/04/22 0:00,296,296000,180785.0781,180.7850781,1096000,1096,
2018/04/22 1:00,276,276000,180461.6719,180.4616719,1084000,1084,
2018/04/22 2:00,260,260000,182461.875,182.461875,1048000,1048,
2018/04/22 3:00,312,312000,181572.4063,181.5724063,1028000,1028,
2018/04/22 4:00,148,148000,179560.9688,179.5609688,1052000,1052,
2018/04/22 5:00,140,140000,177034.3594,177.0343594,1068000,1068,
2018/04/22 6:00,146,146000,177235.4375,177.2354375,1084000,1084,
2018/04/22 7:00,122,122000,173589.875,173.589875,1104000,1104,
2018/04/22 8:00,132,132000,176709.5313,176.7095313,944000,944,
2018/04/22 9:00,194,194000,178358.3594,178.3583594,768000,768,
2018/04/22 10:00,532,532000,177766.4063,177.7664063,736000,736,
2018/04/22 11:00,660,660000,178799.4063,178.7994063,764000,764,
2018/04/22 12:00,778,778000,179131.5625,179.1315625,724000,724,
2018/04/22 13:00,1206,1206000,180789.2031,180.7892031,680000,680,
2018/04/22 14:00,1444,1444000,185057.8125,185.0578125,676000,676,
2018/04/22 15:00,1440,1440000,183758.2969,183.7582969,616000,616,
2018/04/22 16:00,1434,1434000,178291.4219,178.2914219,556000,556,
2018/04/22 17:00,1468,1468000,177578.2031,177.5782031,540000,540,
2018/04/22 18:00,1480,1480000,181903.9531,181.9039531,536000,536,
2018/04/22 19:00,1464,1464000,182090.7656,182.0907656,556000,556,
2018/04/22 20:00,1370,1370000,189961.375,189.961375,624000,624,
2018/04/22 21:00,708,708000,192939.4531,192.9394531,680000,680,
2018/04/22 22:00,574,574000,180609.7344,180.6097344,708000,708,
2018/04/22 23:00,552,552000,179771.0156,179.7710156,768000,768,
2018/04/23 0:00,586,586000,183714.4688,183.7144688,816000,816,
2018/04/23 1:00,532,532000,194301.8906,194.3018906,776000,776,
2018/04/23 2:00,498,498000,195318.2813,195.3182813,904000,904,
2018/04/23 3:00,494,494000,186644.3594,186.6443594,880000,880,
2018/04/23 4:00,294,294000,187476.9844,187.4769844,884000,884,
2018/04/23 5:00,190,190000,171841.0625,171.8410625,952000,952,
2018/04/23 6:00,202,202000,185233.7031,185.2337031,988000,988,
2018/04/23 7:00,262,262000,190040.625,190.040625,920000,920,
2018/04/23 8:00,278,278000,213134.9063,213.1349063,868000,868,
2018/04/23 9:00,354,354000,216695.3594,216.6953594,616000,616,
2018/04/23 10:00,206,206000,219500.8125,219.5008125,416000,416,
2018/04/23 11:00,526,526000,216320.2656,216.3202656,512000,512,
2018/04/23 12:00,514,514000,216382.6563,216.3826563,584000,584,
2018/04/23 13:00,520,520000,216559.3594,216.5593594,616000,616,
2018/04/23 14:00,532,532000,220114.8281,220.1148281,648000,648,
2018/04/23 15:00,528,528000,223436.7188,223.4367188,708000,708,
2018/04/23 16:00,526,526000,213792.8438,213.7928438,700000,700,
2018/04/23 17:00,506,506000,208836.9531,208.8369531,732000,732,
2018/04/23 18:00,486,486000,207251.2031,207.2512031,736000,736,
2018/04/23 19:00,454,454000,202916.8281,202.9168281,812000,812,
2018/04/23 20:00,400,400000,194952.875,194.952875,876000,876,
2018/04/23 21:00,320,320000,185059.7813,185.0597813,984000,984,
2018/04/23 22:00,306,306000,184321.3906,184.3213906,984000,984,
2018/04/23 23:00,250,250000,182542.6094,182.5426094,916000,916,
2018/04/24 0:00,210,210000,175810.6875,175.8106875,928000,928,
2018/04/24 1:00,168,168000,179495.2344,179.4952344,936000,936,
2018/04/24 2:00,144,144000,180380.9531,180.3809531,956000,956,
2018/04/24 3:00,118,118000,179175.0156,179.1750156,916000,916,
2018/04/24 4:00,116,116000,175336.5781,175.3365781,912000,912,
2018/04/24 5:00,120,120000,176332.9688,176.3329688,936000,936,
2018/04/24 6:00,154,154000,183628.0469,183.6280469,1000000,1000,
2018/04/24 7:00,152,152000,188584.0625,188.5840625,1036000,1036,
2018/04/24 8:00,152,152000,206131.4219,206.1314219,784000,784,
2018/04/24 9:00,196,196000,212142.5,212.1425,740000,740,
2018/04/24 10:00,186,186000,221459.125,221.459125,688000,688,
2018/04/24 11:00,154,154000,219563.625,219.563625,792000,792,
2018/04/24 12:00,222,222000,221811.9375,221.8119375,688000,688,
2018/04/24 13:00,400,400000,216373.0781,216.3730781,732000,732,
2018/04/24 14:00,424,424000,216007.5156,216.0075156,684000,684,
2018/04/24 15:00,620,620000,217864.9375,217.8649375,736000,736,
2018/04/24 16:00,512,512000,212779.7813,212.7797813,724000,724,
2018/04/24 17:00,528,528000,209171.8906,209.1718906,708000,708,
2018/04/24 18:00,532,532000,216466.2344,216.4662344,692000,692,
2018/04/24 19:00,488,488000,208448.3906,208.4483906,652000,652,
2018/04/24 20:00,438,438000,200335.9844,200.3359844,784000,784,
2018/04/24 21:00,374,374000,189706.0625,189.7060625,920000,920,
2018/04/24 22:00,354,354000,184260.3438,184.2603438,1024000,1024,
2018/04/24 23:00,302,302000,179233.6719,179.2336719,1000000,1000,
2018/04/25 0:00,284,284000,181908.1719,181.9081719,1020000,1020,
2018/04/25 1:00,266,266000,186827.9844,186.8279844,992000,992,
2018/04/25 2:00,208,208000,178998.5469,178.9985469,1060000,1060,
2018/04/25 3:00,182,182000,170165.5313,170.1655313,1092000,1092,
2018/04/25 4:00,170,170000,172380.4688,172.3804688,1112000,1112,
2018/04/25 5:00,204,204000,179685.1719,179.6851719,1148000,1148,
2018/04/25 6:00,184,184000,182592.2344,182.5922344,1176000,1176,
2018/04/25 7:00,162,162000,176325.7188,176.3257188,1152000,1152,
2018/04/25 8:00,270,270000,189082.3438,189.0823438,932000,932,
2018/04/25 9:00,394,394000,203807.125,203.807125,772000,772,
2018/04/25 10:00,488,488000,209686.1406,209.6861406,796000,796,
2018/04/25 11:00,542,542000,211154.7813,211.1547813,876000,876,
2018/04/25 12:00,588,588000,210885.8125,210.8858125,828000,828,
2018/04/25 13:00,646,646000,207868.6719,207.8686719,796000,796,
2018/04/25 14:00,814,814000,216939.6563,216.9396563,816000,816,
2018/04/25 15:00,796,796000,215726.7969,215.7267969,732000,732,
2018/04/25 16:00,1038,1038000,215183.4063,215.1834063,608000,608,
2018/04/25 17:00,874,874000,219783.2813,219.7832813,580000,580,
2018/04/25 18:00,1112,1112000,208083.6719,208.0836719,560000,560,
2018/04/25 19:00,730,730000,210239.7969,210.2397969,664000,664,
2018/04/25 20:00,674,674000,197360.3594,197.3603594,780000,780,
2018/04/25 21:00,532,532000,185973.2188,185.9732188,904000,904,
2018/04/25 22:00,488,488000,180976.7344,180.9767344,928000,928,
2018/04/25 23:00,414,414000,185110.0469,185.1100469,920000,920,
2018/04/26 0:00,394,394000,186599.5938,186.5995938,884000,884,
2018/04/26 1:00,444,444000,187186.5313,187.1865313,876000,876,
2018/04/26 2:00,328,328000,179287.9844,179.2879844,900000,900,
2018/04/26 3:00,296,296000,175592.5156,175.5925156,956000,956,
2018/04/26 4:00,290,290000,177244.5156,177.2445156,984000,984,
2018/04/26 5:00,204,204000,183099.5938,183.0995938,1028000,1028,
2018/04/26 6:00,196,196000,181771.6719,181.7716719,1028000,1028,
2018/04/26 7:00,168,168000,187182.9844,187.1829844,1024000,1024,
2018/04/26 8:00,338,338000,194273.9844,194.2739844,864000,864,
2018/04/26 9:00,510,510000,202978.5781,202.9785781,748000,748,
2018/04/26 10:00,630,630000,225540.6406,225.5406406,672000,672,
2018/04/26 11:00,768,768000,214211.0313,214.2110313,628000,628,
2018/04/26 12:00,814,814000,216176.7188,216.1767188,668000,668,
2018/04/26 13:00,1008,1008000,218693.2031,218.6932031,596000,596,
2018/04/26 14:00,1492,1492000,221268.6563,221.2686563,600000,600,
2018/04/26 15:00,1710,1710000,216766.1719,216.7661719,620000,620,
2018/04/26 16:00,1666,1666000,215575.6875,215.5756875,584000,584,
2018/04/26 17:00,1618,1618000,217661.5781,217.6615781,572000,572,
2018/04/26 18:00,1606,1606000,211642.375,211.642375,560000,560,
2018/04/26 19:00,1628,1628000,207246.8438,207.2468438,572000,572,
2018/04/26 20:00,1152,1152000,213484.2188,213.4842188,640000,640,
2018/04/26 21:00,672,672000,201076.0625,201.0760625,672000,672,
2018/04/26 22:00,604,604000,197013.9844,197.0139844,748000,748,
2018/04/26 23:00,550,550000,196345.0313,196.3450313,776000,776,
2018/04/27 0:00,472,472000,189995.9375,189.9959375,848000,848,
2018/04/27 1:00,594,594000,191297.4219,191.2974219,888000,888,
2018/04/27 2:00,568,568000,184569.9375,184.5699375,908000,908,
2018/04/27 3:00,566,566000,187602.9375,187.6029375,1016000,1016,
2018/04/27 4:00,528,528000,186659.1719,186.6591719,1040000,1040,
2018/04/27 5:00,522,522000,184600.7188,184.6007188,1060000,1060,
2018/04/27 6:00,462,462000,197483.9375,197.4839375,1124000,1124,
2018/04/27 7:00,410,410000,201096.2813,201.0962813,1076000,1076,
2018/04/27 8:00,590,590000,209666.5313,209.6665313,804000,804,
2018/04/27 9:00,750,750000,221847.9688,221.8479688,680000,680,
2018/04/27 10:00,1010,1010000,221509.5156,221.5095156,616000,616,
2018/04/27 11:00,1724,1724000,221753.9375,221.7539375,532000,532,
2018/04/27 12:00,1946,1946000,222111.8906,222.1118906,632000,632,
2018/04/27 13:00,2020,2020000,215491.3906,215.4913906,680000,680,
2018/04/27 14:00,2090,2090000,211497.5,211.4975,660000,660,
2018/04/27 15:00,2068,2068000,208285.0313,208.2850313,624000,624,
2018/04/27 16:00,2130,2130000,210668.5781,210.6685781,560000,560,
2018/04/27 17:00,2032,2032000,207432.7656,207.4327656,560000,560,
2018/04/27 18:00,1950,1950000,190629.1719,190.6291719,580000,580,
2018/04/27 19:00,1910,1910000,184309.5625,184.3095625,592000,592,
2018/04/27 20:00,1752,1752000,180567.2813,180.5672813,632000,632,
2018/04/27 21:00,1612,1612000,177471.5938,177.4715938,680000,680,
2018/04/27 22:00,1546,1546000,177069.9688,177.0699688,704000,704,
2018/04/27 23:00,1504,1504000,173866.6719,173.8666719,752000,752,
2018/04/28 0:00,1512,1512000,184318.7656,184.3187656,792000,792,
2018/04/28 1:00,1476,1476000,183537.5781,183.5375781,768000,768,
2018/04/28 2:00,1404,1404000,182544.1719,182.5441719,784000,784,
2018/04/28 3:00,1366,1366000,180780.7188,180.7807188,792000,792,
2018/04/28 4:00,1146,1146000,181410.8281,181.4108281,804000,804,
2018/04/28 5:00,720,720000,179865.375,179.865375,820000,820,
2018/04/28 6:00,834,834000,180535.4688,180.5354688,808000,808,
2018/04/28 7:00,1286,1286000,186373.6719,186.3736719,760000,760,
2018/04/28 8:00,1542,1542000,195444.8906,195.4448906,700000,700,
2018/04/28 9:00,1758,1758000,194841.9531,194.8419531,660000,660,
2018/04/28 10:00,1934,1934000,200512.125,200.512125,696000,696,
2018/04/28 11:00,1972,1972000,202329.4375,202.3294375,704000,704,
2018/04/28 12:00,1888,1888000,198984.9219,198.9849219,736000,736,
2018/04/28 13:00,1888,1888000,197866.4219,197.8664219,700000,700,
2018/04/28 14:00,1910,1910000,191511.4844,191.5114844,676000,676,
2018/04/28 15:00,1950,1950000,192359.8594,192.3598594,660000,660,
2018/04/28 16:00,1932,1932000,189039.7969,189.0397969,628000,628,
2018/04/28 17:00,1946,1946000,184897.2969,184.8972969,616000,616,
2018/04/28 18:00,1700,1700000,182994.7813,182.9947813,680000,680,
2018/04/28 19:00,1552,1552000,186387.8594,186.3878594,700000,700,
2018/04/28 20:00,1452,1452000,184822.1563,184.8221563,732000,732,
2018/04/28 21:00,900,900000,184676.1875,184.6761875,760000,760,
2018/04/28 22:00,710,710000,183004.7031,183.0047031,776000,776,
2018/04/28 23:00,618,618000,180275.7969,180.2757969,844000,844,
2018/04/29 0:00,538,538000,183667.2969,183.6672969,864000,864,
2018/04/29 1:00,436,436000,184615.0781,184.6150781,892000,892,
2018/04/29 2:00,404,404000,183302.0156,183.3020156,916000,916,
2018/04/29 3:00,364,364000,182713.9531,182.7139531,968000,968,
2018/04/29 4:00,312,312000,184753.0156,184.7530156,996000,996,
2018/04/29 5:00,300,300000,183339.0469,183.3390469,1044000,1044,
2018/04/29 6:00,272,272000,180044.875,180.044875,1056000,1056,
2018/04/29 7:00,244,244000,176332.5,176.3325,1060000,1060,
2018/04/29 8:00,292,292000,177442.0938,177.4420938,852000,852,
2018/04/29 9:00,468,468000,180538.5938,180.5385938,828000,828,
2018/04/29 10:00,546,546000,181867.9063,181.8679063,800000,800,
2018/04/29 11:00,574,574000,184055.2969,184.0552969,832000,832,
2018/04/29 12:00,532,532000,185298.6719,185.2986719,836000,836,
2018/04/29 13:00,546,546000,188102.4219,188.1024219,836000,836,
2018/04/29 14:00,618,618000,188267.7031,188.2677031,800000,800,
2018/04/29 15:00,642,642000,184429.875,184.429875,836000,836,
2018/04/29 16:00,626,626000,186662.6719,186.6626719,832000,832,
2018/04/29 17:00,628,628000,185927.5469,185.9275469,796000,796,
2018/04/29 18:00,624,624000,182624.5156,182.6245156,808000,808,
2018/04/29 19:00,526,526000,186966.6094,186.9666094,876000,876,
2018/04/29 20:00,404,404000,186564.4531,186.5644531,908000,908,
2018/04/29 21:00,320,320000,186373.2344,186.3732344,964000,964,
2018/04/29 22:00,252,252000,180945.2188,180.9452188,984000,984,
2018/04/29 23:00,220,220000,180642.5781,180.6425781,1000000,1000,
2018/04/30 0:00,184,184000,183269.2656,183.2692656,1052000,1052,
2018/04/30 1:00,138,138000,185584.6406,185.5846406,1044000,1044,
2018/04/30 2:00,142,142000,184455.75,184.45575,940000,940,
2018/04/30 3:00,138,138000,181014.4063,181.0144063,896000,896,
2018/04/30 4:00,144,144000,184666.7813,184.6667813,952000,952,
2018/04/30 5:00,142,142000,177832.8281,177.8328281,964000,964,
2018/04/30 6:00,134,134000,177324.0781,177.3240781,984000,984,
2018/04/30 7:00,142,142000,189627.5156,189.6275156,992000,992,
2018/04/30 8:00,134,134000,194596.5938,194.5965938,1020000,1020,
2018/04/30 9:00,142,142000,204895.0313,204.8950313,1068000,1068,
2018/04/30 10:00,132,132000,205890.2813,205.8902813,964000,964,
2018/04/30 11:00,140,140000,204245.8906,204.2458906,836000,836,
2018/04/30 12:00,142,142000,209374.9375,209.3749375,744000,744,
2018/04/30 13:00,144,144000,213769.7656,213.7697656,704000,704,
2018/04/30 14:00,142,142000,219482.0938,219.4820938,756000,756,
2018/04/30 15:00,142,142000,215383.1719,215.3831719,808000,808,
2018/04/30 16:00,154,154000,210216.7188,210.2167188,724000,724,
