Date,T_DB,T_DP,RH,Atm_Press
2018-02-26 17:00:00,4.4,-8.9,37.32,86564.77
2018-02-26 18:00:00,5.6,-8.9,34.33,86535.77
2018-02-26 19:00:00,6.7,-8.9,31.82,86535.77
2018-02-26 20:00:00,7.2,-8.9,30.74,86477.77
2018-02-26 21:00:00,7.2,-8.3,32.22,86477.77
2018-02-26 22:00:00,6.7,-6.7,37.75,86419.77
2018-02-26 23:00:00,5.6,-5,46.37,86419.77
2018-02-27 0:00:00,4.4,-3.3,57.29,86390.77
2018-02-27 1:00:00,4.4,-3.9,54.78,86419.77
2018-02-27 2:00:00,2.8,-3.3,64.13,86477.77
2018-02-27 3:00:00,2.2,-2.8,69.47,86477.77
2018-02-27 4:00:00,2.2,-2.8,69.47,86477.77
2018-02-27 5:00:00,2.8,-2.8,66.57,86506.77
2018-02-27 6:00:00,2.8,-2.8,66.57,86535.77
2018-02-27 7:00:00,2.8,-3.3,64.13,86564.77
2018-02-27 8:00:00,2.2,-2.2,72.64,86593.77
2018-02-27 9:00:00,1.7,-2.8,72,86651.77
2018-02-27 10:00:00,1.7,-1.7,78.11,86680.77
2018-02-27 11:00:00,0.6,-2.2,81.48,86680.77
2018-02-27 12:00:00,1.1,-1.7,81.55,86709.77
2018-02-27 13:00:00,0.6,-2.2,81.48,86738.77
2018-02-27 14:00:00,0.6,-2.2,81.48,86767.77
2018-02-27 15:00:00,0,-1.7,88.3,86825.77
2018-02-27 16:00:00,0.6,-1.7,84.55,86883.76
2018-02-27 17:00:00,1.7,-1.1,81.63,86883.76
2018-02-27 18:00:00,2.8,-1.7,72.22,86912.77
2018-02-27 19:00:00,3.3,-2.2,67.18,86912.77
2018-02-27 20:00:00,3.9,-1.7,66.82,86854.77
2018-02-27 21:00:00,3.3,-1.1,72.85,86825.77
2018-02-27 22:00:00,3.9,-2.2,64.4,86825.77
2018-02-27 23:00:00,3.3,-1.7,69.71,86825.77
2018-02-28 0:00:00,3.9,-1.7,66.82,86825.77
2018-02-28 1:00:00,2.2,-2.2,72.64,86825.77
2018-02-28 2:00:00,1.7,-2.2,75.28,86883.76
2018-02-28 3:00:00,1.7,-2.2,75.28,86912.77
2018-02-28 4:00:00,0.6,-2.8,77.93,86912.77
2018-02-28 5:00:00,-0.6,-3.3,81.92,86941.77
2018-02-28 6:00:00,-1.1,-3.9,81.24,86941.77
2018-02-28 7:00:00,-0.6,-3.3,81.92,86941.77
2018-02-28 8:00:00,-0.6,-3.3,81.92,86999.77
2018-02-28 9:00:00,0.6,-2.2,81.48,86999.77
2018-02-28 10:00:00,0.6,-2.8,77.93,86970.77
2018-02-28 11:00:00,0,-3.3,78.42,86999.77
2018-02-28 12:00:00,-0.6,-4.4,75.43,87028.77
2018-02-28 13:00:00,-0.6,-6.1,66.29,87086.77
2018-02-28 14:00:00,-1.1,-5.6,71.44,87057.77
2018-02-28 15:00:00,-1.1,-7.2,63.18,87144.77
2018-02-28 16:00:00,-1.7,-7.2,66.03,87202.77
2018-02-28 17:00:00,1.1,-6.7,55.97,87231.77
2018-02-28 18:00:00,3.3,-7.2,46.03,87260.76
2018-02-28 19:00:00,2.8,-6.1,51.9,87289.77
2018-02-28 20:00:00,4.4,-7.2,42.6,87231.77
2018-02-28 21:00:00,3.9,-10,35.44,87202.77
2018-02-28 22:00:00,5,-9.4,34.41,87202.77
2018-02-28 23:00:00,5.6,-8.9,34.33,87202.77
2018-03-01 0:00:00,4.4,-8.9,37.32,87202.77
2018-03-01 1:00:00,3.3,-6.1,50.09,87173.77
2018-03-01 2:00:00,2.8,-6.7,49.56,87202.77
2018-03-01 3:00:00,3.3,-6.7,47.84,87202.77
2018-03-01 4:00:00,2.8,-6.1,51.9,87202.77
2018-03-01 5:00:00,2.8,-5.6,53.92,87202.77
2018-03-01 6:00:00,2.8,-5.6,53.92,87173.77
2018-03-01 7:00:00,3.3,-5.6,52.04,87173.77
2018-03-01 8:00:00,2.8,-5.6,53.92,87144.77
2018-03-01 9:00:00,2.2,-5,58.89,87086.77
2018-03-01 10:00:00,2.8,-5,56.43,87028.77
2018-03-01 11:00:00,2.8,-5.6,53.92,86999.77
2018-03-01 12:00:00,3.3,-5.6,52.04,87028.77
2018-03-01 13:00:00,3.3,-5,54.47,86999.77
2018-03-01 14:00:00,4.4,-5,50.41,86970.77
2018-03-01 15:00:00,5.6,-5,46.37,86970.77
2018-03-01 16:00:00,5.6,-4.4,48.52,86970.77
2018-03-01 17:00:00,6.1,-4.4,46.87,86941.77
2018-03-01 18:00:00,7.2,-3.9,45.12,86941.77
2018-03-01 19:00:00,7.8,-3.3,45.3,86941.77
2018-03-01 20:00:00,6.1,-2.2,55.24,86941.77
2018-03-01 21:00:00,5.6,0,67.2,86941.77
2018-03-01 22:00:00,6.1,0,64.92,86912.77
2018-03-01 23:00:00,6.1,0,64.92,86883.76
2018-03-02 0:00:00,7.2,-0.6,57.61,86825.77
2018-03-02 1:00:00,7.2,-1.1,55.54,86796.77
2018-03-02 2:00:00,7.2,-2.2,51.22,86767.77
2018-03-02 3:00:00,6.7,-2.2,53.01,86709.77
2018-03-02 4:00:00,6.1,-2.2,55.24,86680.77
2018-03-02 5:00:00,7.2,-2.8,48.99,86622.77
2018-03-02 6:00:00,6.7,-2.8,50.7,86593.77
2018-03-02 7:00:00,7.2,-2.8,48.99,86593.77
2018-03-02 8:00:00,7.2,-3.9,45.12,86535.77
2018-03-02 9:00:00,6.7,-3.3,48.84,86477.77
2018-03-02 10:00:00,6.7,-4.4,44.97,86390.77
2018-03-02 11:00:00,7.2,-5,41.53,86332.77
2018-03-02 12:00:00,7.8,-5.6,38.09,86274.77
2018-03-02 13:00:00,7.8,-6.1,36.66,86274.77
2018-03-02 14:00:00,7.8,-6.1,36.66,86245.77
2018-03-02 15:00:00,9.4,-6.7,31.42,86216.77
2018-03-02 16:00:00,10,-6.1,31.6,86216.77
2018-03-02 17:00:00,11.1,-5.6,30.51,86332.77
2018-03-02 18:00:00,12.8,-5,28.55,86390.77
2018-03-02 19:00:00,12.2,-5,29.7,86361.77
2018-03-02 20:00:00,13.9,-3.9,28.88,86332.77
2018-03-02 21:00:00,13.9,-3.9,28.88,86245.77
2018-03-02 22:00:00,8.3,1.1,60.46,86332.77
2018-03-02 23:00:00,7.2,1.1,65.17,86390.77
2018-03-03 0:00:00,7.2,1.1,65.17,86390.77
2018-03-03 1:00:00,5,1.1,75.86,86419.77
2018-03-03 2:00:00,3.9,0.6,79.03,86477.77
2018-03-03 3:00:00,2.8,-0.6,78.29,86506.77
2018-03-03 4:00:00,2.8,-1.1,75.48,86564.77
2018-03-03 5:00:00,2.8,-1.1,75.48,86593.77
2018-03-03 6:00:00,2.2,-1.1,78.77,86622.77
2018-03-03 7:00:00,2.2,-1.1,78.77,86622.77
2018-03-03 8:00:00,1.7,-1.1,81.63,86622.77
2018-03-03 9:00:00,1.7,-1.1,81.63,86593.77
2018-03-03 10:00:00,1.1,-1.7,81.55,86506.77
2018-03-03 11:00:00,0.6,-1.7,84.55,86448.77
2018-03-03 12:00:00,0,-2.2,85.1,86419.77
2018-03-03 13:00:00,0.6,-1.7,84.55,86419.77
2018-03-03 14:00:00,-0.6,-2.2,88.9,86448.77
2018-03-03 15:00:00,1.1,-1.1,85.23,86448.77
2018-03-03 16:00:00,2.8,-1.1,75.48,86477.77
2018-03-03 17:00:00,3.3,-0.6,75.57,86477.77
2018-03-03 18:00:00,5.6,-0.6,64.33,86477.77
2018-03-03 19:00:00,6.7,-0.6,59.62,86477.77
2018-03-03 20:00:00,6.7,-0.6,59.62,86419.77
2018-03-03 21:00:00,7.8,0,57.77,86361.77
2018-03-03 22:00:00,7.8,0,57.77,86303.77
2018-03-03 23:00:00,7.8,0.6,60.34,86332.77
2018-03-04 0:00:00,6.7,-1.1,57.48,86332.77
2018-03-04 1:00:00,6.7,0,62.29,86332.77
2018-03-04 2:00:00,4.4,0,73.06,86361.77
2018-03-04 3:00:00,4.4,0,73.06,86332.77
2018-03-04 4:00:00,4.4,0.6,76.31,86303.77
2018-03-04 5:00:00,3.9,0.6,79.03,86303.77
2018-03-04 6:00:00,2.8,0.6,85.42,86245.77
2018-03-04 7:00:00,1.1,-0.6,88.4,86245.77
2018-03-04 8:00:00,0.6,-1.1,88.36,86303.77
2018-03-04 9:00:00,0.6,-1.1,88.36,86419.77
2018-03-04 10:00:00,0,-1.7,88.3,86477.77
2018-03-04 11:00:00,0,-1.1,92.28,86477.77
2018-03-04 12:00:00,0,-1.7,88.3,86535.77
2018-03-04 13:00:00,0,-1.7,88.3,86622.77
2018-03-04 14:00:00,-0.6,-2.2,88.9,86680.77
2018-03-04 15:00:00,-1.1,-2.2,92.22,86767.77
2018-03-04 16:00:00,-1.1,-2.8,88.2,86854.77
2018-03-04 17:00:00,-0.6,-2.2,88.9,86970.77
2018-03-04 18:00:00,0,-3.3,78.42,87028.77
2018-03-04 19:00:00,2.2,-3.3,66.93,87144.77
2018-03-04 20:00:00,3.3,-3.9,59.18,87202.77
2018-03-04 21:00:00,3,-5,55.64,87260.76
2018-03-04 22:00:00,2,-7.2,55.36,87318.77
2018-03-04 23:00:00,3,-7.2,47.75,87347.77
2018-03-05 0:00:00,2,-5,59.74,87376.77
2018-03-05 1:00:00,4,-6.7,44.49,87434.77
2018-03-05 2:00:00,0,-3.9,74.41,87521.77
2018-03-05 3:00:00,1,-4.4,69.22,87579.77
2018-03-05 4:00:00,1,-2.4,69.22,87608.77
2018-03-05 5:00:00,1,-3.3,74.6,87666.77
2018-03-05 6:00:00,2,-5,59.74,87666.77
2018-03-05 7:00:00,1,-5,64.18,87695.76
2018-03-05 8:00:00,1,-4.1,59.48,87753.77
2018-03-05 9:00:00,1,-4.1,59.48,87782.76
2018-03-05 10:00:00,-1,-4.1,63.7,87782.76
2018-03-05 11:00:00,-2,-6.7,68.56,87840.76
2018-03-05 12:00:00,0,-4.1,63.94,87898.77
2018-03-05 13:00:00,0,-3.6,63.94,87898.77
2018-03-05 14:00:00,0,-5.6,63.94,87927.76
2018-03-05 15:00:00,1,-5,64.18,87956.77
2018-03-05 16:00:00,1,-5,64.18,87985.76
2018-03-05 17:00:00,2,-5,59.74,88014.77
2018-03-05 18:00:00,4,-6.1,44.49,88014.77
2018-03-05 19:00:00,4,-6.3,38.08,88014.77
2018-03-05 20:00:00,4,-7.8,41.18,87985.76
2018-03-05 21:00:00,4,-6.3,41.18,87927.76
2018-03-05 22:00:00,5,-6.9,38.4,87898.77
2018-03-05 23:00:00,4,-5.8,44.49,87898.77
2018-03-06 0:00:00,3,-6.3,44.19,87898.77
2018-03-06 1:00:00,3,-6.3,44.19,87898.77
2018-03-06 2:00:00,1.1,-8.3,49.44,87898.77
2018-03-06 3:00:00,2.2,-8.3,45.69,87927.76
2018-03-06 4:00:00,-0.6,-8.9,53.36,87927.76
2018-03-06 5:00:00,-1.1,-9.4,53.22,87956.77
2018-03-06 6:00:00,-1.1,-10,50.76,87956.77
2018-03-06 7:00:00,-1.7,-10,53.05,87985.76
2018-03-06 8:00:00,-2.2,-10.6,52.48,87985.76
2018-03-06 9:00:00,-2.8,-10.6,54.87,88014.77
2018-03-06 10:00:00,-3.3,-10.6,56.95,88043.77
2018-03-06 11:00:00,-3.3,-10.6,56.95,88043.77
2018-03-06 12:00:00,-3.3,-10,59.73,88043.77
2018-03-06 13:00:00,-2.8,-10,57.55,88043.77
2018-03-06 14:00:00,-2.8,-9.4,60.34,88101.77
2018-03-06 15:00:00,-1.1,-8.9,55.35,88130.76
2018-03-06 16:00:00,0.6,-8.3,51.26,88159.76
2018-03-06 17:00:00,1.7,-8.9,45.19,88188.77
2018-03-06 18:00:00,3.3,-7.8,43.94,88188.77
2018-03-06 19:00:00,4.4,-8.9,37.32,88188.77
2018-03-06 20:00:00,5.6,-10.6,30.01,88101.77
2018-03-06 21:00:00,6.7,-10.6,27.82,88043.77
2018-03-06 22:00:00,7.8,-11.7,23.63,87985.76
2018-03-06 23:00:00,6.7,-10,29.18,87898.77
2018-03-07 0:00:00,6.1,-6.1,41.19,87898.77
2018-03-07 1:00:00,4.4,-6.1,46.36,87898.77
2018-03-07 2:00:00,3.9,-4.4,54.64,87927.76
2018-03-07 3:00:00,2.2,-5,58.89,87898.77
2018-03-07 4:00:00,1.7,-5,61.04,87927.76
2018-03-07 5:00:00,1.7,-5,61.04,87927.76
2018-03-07 6:00:00,1.1,-5.6,60.88,87956.77
2018-03-07 7:00:00,0,-6.7,60.6,87956.77
2018-03-07 8:00:00,0,-8.9,51.08,87956.77
2018-03-07 9:00:00,-0.6,-7.8,58.15,87956.77
2018-03-07 10:00:00,-1.1,-7.2,63.18,87869.77
2018-03-07 11:00:00,-2.2,-7.8,65.4,87869.77
2018-03-07 12:00:00,-1.7,-8.9,57.85,87869.77
2018-03-07 13:00:00,-2.8,-8.3,65.77,87840.76
2018-03-07 14:00:00,-1.7,-8.3,60.63,87811.77
2018-03-07 15:00:00,-0.6,-7.2,60.91,87840.76
2018-03-07 16:00:00,1.7,-6.1,56.13,87869.77
2018-03-07 17:00:00,3.3,-7.2,46.03,87840.76
2018-03-07 18:00:00,5,-6.7,42.46,87840.76
2018-03-07 19:00:00,5.6,-5.6,44.3,87782.76
2018-03-07 20:00:00,6.7,-5.6,41.06,87637.77
2018-03-07 21:00:00,7.8,-6.1,36.66,87550.76
2018-03-07 22:00:00,8.9,-7.2,31.26,87521.77
2018-03-07 23:00:00,10,-7.2,29.04,87463.77
2018-03-08 0:00:00,8.3,-2.8,45.45,87434.77
2018-03-08 1:00:00,6.7,-2.8,50.7,87405.76
2018-03-08 2:00:00,5,-3.9,52.53,87405.76
2018-03-08 3:00:00,3.9,-3.3,59.34,87434.77
2018-03-08 4:00:00,4.4,-3.3,57.29,87463.77
2018-03-08 5:00:00,4.4,-3.9,54.78,87434.77
2018-03-08 6:00:00,4.4,-3.3,57.29,87405.76
2018-03-08 7:00:00,3.9,-3.3,59.34,87347.77
2018-03-08 8:00:00,3.3,-2.8,64.25,87347.77
2018-03-08 9:00:00,1.7,-3.3,69.37,87376.77
2018-03-08 10:00:00,1.1,-2.8,75.17,87376.77
2018-03-08 11:00:00,0.6,-3.3,75.08,87289.77
2018-03-08 12:00:00,0.6,-3.9,71.78,87318.77
2018-03-08 13:00:00,0,-3.9,74.97,87318.77
2018-03-08 14:00:00,0,-4.4,72.2,87318.77
2018-03-08 15:00:00,2.2,-3.3,66.93,87347.77
2018-03-08 16:00:00,5,-2.8,57.03,87376.77
2018-03-08 17:00:00,6.7,-3.9,46.7,87318.77
2018-03-08 18:00:00,10,-3.9,37.33,87260.76
2018-03-08 19:00:00,11.7,-5,30.69,87260.76
2018-03-08 20:00:00,12.8,-3.9,31.02,87173.77
2018-03-08 21:00:00,13.3,0.6,41.83,87086.77
2018-03-08 22:00:00,14.4,-1.1,34.41,86999.77
2018-03-08 23:00:00,12.8,2.2,48.48,86999.77
2018-03-09 0:00:00,11.1,-1.7,40.87,86999.77
2018-03-09 1:00:00,10.6,0,47.84,86999.77
2018-03-09 2:00:00,8.3,0,55.84,87028.77
2018-03-09 3:00:00,6.1,0.6,67.8,87028.77
2018-03-09 4:00:00,5.6,0,67.2,87057.77
2018-03-09 5:00:00,5.6,-0.6,64.33,87028.77
2018-03-09 6:00:00,5.6,-0.6,64.33,86970.77
2018-03-09 7:00:00,5,-1.1,64.66,86912.77
2018-03-09 8:00:00,5,-1.1,64.66,86883.76
2018-03-09 9:00:00,5,-1.1,64.66,86883.76
2018-03-09 10:00:00,6.1,-1.7,57.32,86825.77
2018-03-09 11:00:00,6.1,-2.2,55.24,86796.77
2018-03-09 12:00:00,6.1,-2.2,55.24,86883.76
2018-03-09 13:00:00,4.4,-0.6,69.94,86941.77
2018-03-09 14:00:00,3.3,-0.6,75.57,86941.77
2018-03-09 15:00:00,5.6,0,67.2,86941.77
2018-03-09 16:00:00,7.8,0,57.77,86970.77
2018-03-09 17:00:00,10,0,49.8,86970.77
2018-03-09 18:00:00,14.4,-2.2,31.73,86941.77
2018-03-09 19:00:00,14.4,-2.2,31.73,86912.77
2018-03-09 20:00:00,14.4,-2.2,31.73,86854.77
2018-03-09 21:00:00,14.4,-2.2,31.73,86767.77
2018-03-09 22:00:00,14.4,-1.1,34.41,86796.77
2018-03-09 23:00:00,15,-2.2,30.53,86796.77
2018-03-10 0:00:00,13.9,-1.1,35.55,86796.77
2018-03-10 1:00:00,12.2,0.6,44.95,86738.77
2018-03-10 2:00:00,11.1,0.6,48.34,86738.77
2018-03-10 3:00:00,10,0,49.8,86796.77
2018-03-10 4:00:00,10,0.6,52.01,86796.77
2018-03-10 5:00:00,7.8,0.6,60.34,86796.77
2018-03-10 6:00:00,8.3,1.1,60.46,86796.77
2018-03-10 7:00:00,7.2,1.1,65.17,86825.77
2018-03-10 8:00:00,7.8,0.6,60.34,86854.77
2018-03-10 9:00:00,6.7,1.1,67.44,86883.76
2018-03-10 10:00:00,6.1,1.1,70.29,86912.77
2018-03-10 11:00:00,6.1,1.7,73.38,86941.77
2018-03-10 12:00:00,5.6,0.6,70.19,87028.77
2018-03-10 13:00:00,5,0.6,73.18,87057.77
2018-03-10 14:00:00,4.4,0.6,76.31,87173.77
2018-03-10 15:00:00,6.1,1.7,73.38,87202.77
2018-03-10 16:00:00,8.3,1.7,63.13,87260.76
2018-03-10 17:00:00,10.6,0.6,49.97,87231.77
2018-03-10 18:00:00,12.2,0,43.04,87231.77
2018-03-10 19:00:00,12.8,0,41.38,87289.77
2018-03-10 20:00:00,13.9,-0.6,36.87,87202.77
2018-03-10 21:00:00,14.4,0,37.29,87144.77
2018-03-10 22:00:00,15,-0.6,34.34,87144.77
2018-03-10 23:00:00,14.4,0,37.29,87028.77
2018-03-11 0:00:00,13.9,0.6,40.23,87115.77
2018-03-11 1:00:00,11.7,1.1,48.16,87115.77
2018-03-11 2:00:00,9.4,1.1,56.14,87115.77
2018-03-11 3:00:00,9.4,1.1,56.14,87144.77
2018-03-11 4:00:00,6.7,1.7,70.41,87202.77
2018-03-11 5:00:00,5.6,0,67.2,87202.77
2018-03-11 6:00:00,7.8,-0.6,55.3,87202.77
2018-03-11 7:00:00,7.2,-0.6,57.61,87202.77
2018-03-11 8:00:00,6.7,0,62.29,87231.77
2018-03-11 9:00:00,5.6,0,67.2,87260.76
2018-03-11 10:00:00,5.6,0,67.2,87231.77
2018-03-11 11:00:00,4.4,-0.6,69.94,87231.77
2018-03-11 12:00:00,5,0,70.06,87260.76
2018-03-11 13:00:00,5,-1.1,64.66,87289.77
2018-03-11 14:00:00,4.4,-0.6,69.94,87376.77
2018-03-11 15:00:00,6.1,1.1,70.29,87376.77
2018-03-11 16:00:00,10,0,49.8,87405.76
2018-03-11 17:00:00,12.2,-1.7,38,87434.77
2018-03-11 18:00:00,13.9,-5,26.58,87434.77
2018-03-11 19:00:00,15,-4.4,25.9,87434.77
2018-03-11 20:00:00,16.7,-2.8,26.2,87405.76
2018-03-11 21:00:00,16.7,-1.1,29.7,87347.77
2018-03-11 22:00:00,17.2,-1.7,27.54,87347.77
2018-03-11 23:00:00,17.2,-1.1,28.78,87376.77
2018-03-12 0:00:00,17.2,-1.7,27.54,87376.77
2018-03-12 1:00:00,15,-1.7,31.68,87434.77
2018-03-12 2:00:00,13.9,0.6,40.23,87463.77
2018-03-12 3:00:00,12.8,-0.6,39.61,87521.77
2018-03-12 4:00:00,12.2,0.6,44.95,87550.76
2018-03-12 5:00:00,12.2,1.1,46.6,87550.76
2018-03-12 6:00:00,10.6,1.7,54.09,87579.77
2018-03-12 7:00:00,8.9,1.7,60.61,87579.77
2018-03-12 8:00:00,8.9,-0.6,51.33,87608.77
2018-03-12 9:00:00,8.3,0,55.84,87637.77
2018-03-12 10:00:00,8.3,0,55.84,87608.77
2018-03-12 11:00:00,8.9,-0.6,51.33,87608.77
2018-03-12 12:00:00,7.8,0,57.77,87637.77
2018-03-12 13:00:00,6.7,-0.6,59.62,87637.77
2018-03-12 14:00:00,7.2,0,60.19,87666.77
2018-03-12 15:00:00,7.2,1.7,68.04,87666.77
2018-03-12 16:00:00,11.1,1.7,52.32,87695.76
2018-03-12 17:00:00,12.2,0.6,44.95,87695.76
2018-03-12 18:00:00,13.9,0.6,40.23,87666.77
2018-03-12 19:00:00,15,1.1,38.85,87608.77
2018-03-12 20:00:00,16.1,1.1,36.21,87550.76
2018-03-12 21:00:00,16.7,1.1,34.85,87492.77
2018-03-12 22:00:00,17.8,1.1,32.51,87463.77
2018-03-12 23:00:00,17.8,1.1,32.51,87434.77
2018-03-13 0:00:00,17.2,1.1,33.77,87376.77
2018-03-13 1:00:00,15.6,1.7,39.03,87376.77
2018-03-13 2:00:00,13.3,2.8,48.97,87376.77
2018-03-13 3:00:00,10,3.3,63.08,87376.77
2018-03-13 4:00:00,9.4,3.3,65.67,87405.76
2018-03-13 5:00:00,10.6,2.2,56.05,87405.76
2018-03-13 6:00:00,10,1.7,56.3,87405.76
2018-03-13 7:00:00,7.8,2.2,67.68,87405.76
2018-03-13 8:00:00,7.8,1.1,62.55,87405.76
2018-03-13 9:00:00,6.7,0.6,65.05,87376.77
2018-03-13 10:00:00,6.1,0,64.92,87347.77
2018-03-13 11:00:00,5.6,-0.6,64.33,87318.77
2018-03-13 12:00:00,6.7,-1.7,55,87318.77
2018-03-13 13:00:00,4.4,0,73.06,87347.77
2018-03-13 14:00:00,4.4,0.6,76.31,87347.77
2018-03-13 15:00:00,8,0.6,61.27,87318.77
2018-03-13 16:00:00,12,0.6,46.88,87318.77
2018-03-13 17:00:00,13.9,-0.6,36.87,87289.77
2018-03-13 18:00:00,16.1,-2.2,28.46,87260.76
2018-03-13 19:00:00,17.2,-1.7,27.54,87202.77
2018-03-13 20:00:00,19.4,0.6,28.38,87115.77
2018-03-13 21:00:00,19.4,2.2,31.83,87057.77
2018-03-13 22:00:00,17.2,2.8,38.13,87028.77
2018-03-13 23:00:00,20,1.7,29.59,86912.77
2018-03-14 0:00:00,20,1.1,28.14,86854.77
2018-03-14 1:00:00,17.2,3.3,39.5,86825.77
2018-03-14 2:00:00,14.4,4.4,51.04,86767.77
2018-03-14 3:00:00,13.3,5,57.16,86767.77
2018-03-14 4:00:00,12.8,2.2,48.48,86709.77
2018-03-14 5:00:00,13.3,0.6,41.83,86709.77
2018-03-14 6:00:00,14.4,0.6,38.95,86709.77
2018-03-14 7:00:00,13.9,0.6,40.23,86709.77
2018-03-14 8:00:00,15,0,35.88,86651.77
2018-03-14 9:00:00,13.9,0,38.52,86651.77
2018-03-14 10:00:00,16.7,-0.6,30.81,86593.77
2018-03-14 11:00:00,13.9,0.6,40.23,86535.77
2018-03-14 12:00:00,13.9,0,38.52,86564.77
2018-03-14 13:00:00,14.4,0,37.29,86506.77
2018-03-14 14:00:00,14.4,1.1,40.38,86506.77
2018-03-14 15:00:00,14.4,1.1,40.38,86477.77
2018-03-14 16:00:00,15.6,1.1,37.38,86448.77
2018-03-14 17:00:00,16.1,2.8,40.88,86448.77
2018-03-14 18:00:00,15.6,4.4,47.25,86419.77
2018-03-14 19:00:00,17.2,3.3,39.5,86361.77
2018-03-14 20:00:00,13.3,7.8,69.32,86303.77
2018-03-14 21:00:00,15,6.1,55.27,86071.77
2018-03-14 22:00:00,13.9,7.8,66.67,86158.77
2018-03-14 23:00:00,13.3,7.8,69.32,85926.77
2018-03-15 0:00:00,13.3,6.7,64.3,85897.77
2018-03-15 1:00:00,8.9,6.7,86.08,86071.77
2018-03-15 2:00:00,7.2,5,85.9,86274.77
2018-03-15 3:00:00,5.6,3.3,85.13,86332.77
2018-03-15 4:00:00,5,2.2,82.09,86419.77
2018-03-15 5:00:00,4.4,2.8,89.33,86390.77
2018-03-15 6:00:00,3.3,2.2,92.49,86419.77
2018-03-15 7:00:00,3.9,2.2,88.66,86274.77
2018-03-15 8:00:00,4.4,2.2,85.6,86245.77
2018-03-15 9:00:00,4.4,2.2,85.6,86245.77
2018-03-15 10:00:00,4.4,2.8,89.33,86216.77
2018-03-15 11:00:00,4.4,2.2,85.6,86245.77
2018-03-15 12:00:00,5,2.8,85.67,86216.77
2018-03-15 13:00:00,3.9,1.7,85.54,86216.77
2018-03-15 14:00:00,2.2,1.7,96.49,86303.77
2018-03-15 15:00:00,2.8,1.1,88.56,86303.77
2018-03-15 16:00:00,2.8,1.1,88.56,86332.77
2018-03-15 17:00:00,4.4,1.7,82.59,86332.77
2018-03-15 18:00:00,3.9,1.7,85.54,86332.77
2018-03-15 19:00:00,5,2.2,82.09,86332.77
2018-03-15 20:00:00,6.7,2.8,76.16,86303.77
2018-03-15 21:00:00,7.2,2.2,70.51,86245.77
2018-03-15 22:00:00,6.7,2.2,72.97,86245.77
2018-03-15 23:00:00,6.7,2.8,76.16,86274.77
2018-03-16 0:00:00,6.1,2.2,76.05,86274.77
2018-03-16 1:00:00,6.1,2.2,76.05,86332.77
2018-03-16 2:00:00,5.6,2.2,78.73,86332.77
2018-03-16 3:00:00,5.6,2.2,78.73,86390.77
2018-03-16 4:00:00,3.9,1.1,81.94,86448.77
2018-03-16 5:00:00,3.9,1.1,81.94,86506.77
2018-03-16 6:00:00,3.9,0.6,79.03,86593.77
2018-03-16 7:00:00,4.4,0,73.06,86593.77
2018-03-16 8:00:00,3.9,0.6,79.03,86651.77
2018-03-16 9:00:00,3.3,0.6,82.45,86680.77
2018-03-16 10:00:00,2.8,0,81.79,86680.77
2018-03-16 11:00:00,2.8,-0.6,78.29,86709.77
2018-03-16 12:00:00,2.2,-1.1,78.77,86709.77
2018-03-16 13:00:00,2.2,-1.1,78.77,86738.77
2018-03-16 14:00:00,2.8,-1.7,72.22,86767.77
2018-03-16 15:00:00,4.4,-2.2,62.18,86738.77
2018-03-16 16:00:00,6.1,-2.2,55.24,86709.77
2018-03-16 17:00:00,8.3,-1.1,51.53,86709.77
2018-03-16 18:00:00,10.6,-3.9,35.87,86680.77
2018-03-16 19:00:00,10.6,-4.4,34.54,86593.77
2018-03-16 20:00:00,11.7,-3.9,33.35,86535.77
2018-03-16 21:00:00,11.7,-4.4,32.11,86448.77
2018-03-16 22:00:00,12.8,-6.1,26.26,86361.77
2018-03-16 23:00:00,12.8,-5.6,27.28,86274.77
2018-03-17 0:00:00,12.8,-5.6,27.28,86245.77
2018-03-17 1:00:00,12.2,-5,29.7,86158.77
2018-03-17 2:00:00,10.6,-3.3,37.52,86216.77
2018-03-17 3:00:00,9.4,0,51.84,86216.77
2018-03-17 4:00:00,8.3,1.7,63.13,86216.77
2018-03-17 5:00:00,8.9,1.1,58.06,86158.77
2018-03-17 6:00:00,10,-0.6,47.67,86100.77
2018-03-17 7:00:00,10,-1.7,43.97,86071.77
2018-03-17 8:00:00,11.1,-3.3,36.29,86042.77
2018-03-17 9:00:00,11.1,-3.3,36.29,86013.77
2018-03-17 10:00:00,10.6,-2.8,38.94,85984.77
2018-03-17 11:00:00,10.6,-5.6,31.54,86042.77
2018-03-17 12:00:00,10,-5.6,32.83,86071.77
2018-03-17 13:00:00,6.1,0,64.92,86187.77
2018-03-17 14:00:00,5.6,-0.6,64.33,86303.77
2018-03-17 15:00:00,2.8,0.6,85.42,86361.77
2018-03-17 16:00:00,3.3,0,78.94,86419.77
2018-03-17 17:00:00,3.3,-0.6,75.57,86506.77
2018-03-17 18:00:00,3.9,0,75.67,86535.77
2018-03-17 19:00:00,5,-1.1,64.66,86564.77
2018-03-17 20:00:00,7.2,-1.1,55.54,86535.77
2018-03-17 21:00:00,6.7,-1.7,55,86535.77
2018-03-17 22:00:00,3.3,1.1,85.48,86593.77
2018-03-17 23:00:00,2.8,1.1,88.56,86622.77
2018-03-18 0:00:00,2.8,1.1,88.56,86651.77
2018-03-18 1:00:00,3.9,0,75.67,86651.77
